Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
132,274.0000,-6.8083,6.9000,-202.3424,NaN,NaN,13.9495,0.4373,0.0784,0.0000,0.0196
133,268.0000,4.2802,5.2000,0.0000,NaN,NaN,9.3618,NaN,0.0000,0.0000,0.0000
134,266.0000,-3.6545,6.8000,-49.7328,NaN,NaN,23.3518,0.5997,0.0682,0.0000,0.0000
135,264.0000,0.3341,6.9500,0.0000,NaN,NaN,11.3548,NaN,0.0200,0.0000,0.0000
136,263.0000,4.1997,6.4000,0.0000,NaN,NaN,15.8754,NaN,0.0000,0.0000,0.0000
137,258.0000,1.4739,6.6000,0.0000,NaN,NaN,5.6931,NaN,0.0833,0.0000,0.0000
138,257.0000,-5.6759,5.8500,0.0000,NaN,NaN,19.0069,NaN,0.0333,0.0000,0.0000
139,257.0000,-8.4207,7.0500,0.0000,NaN,NaN,23.1021,NaN,0.1159,0.0000,0.0000
140,256.0000,-0.3211,6.8500,0.0000,NaN,NaN,22.4438,NaN,0.0196,0.0000,0.0000
141,253.0000,-9.5893,6.5500,0.0000,NaN,NaN,18.2935,NaN,0.0185,0.0000,0.0000
142,251.0000,-9.6268,6.9500,0.0000,NaN,NaN,16.0023,NaN,0.0294,0.0000,0.0000
143,249.0000,-1.1204,5.4000,0.0000,NaN,NaN,19.4300,NaN,0.0294,0.0000,0.0000
144,243.0000,2.5967,6.2000,-19.1958,NaN,NaN,22.5982,0.6178,0.0000,0.0000,0.0000
145,243.0000,3.6099,6.1500,-95.4595,NaN,NaN,11.9074,0.4719,0.0000,0.0000,0.0000
146,241.0000,4.7183,6.8500,0.0000,NaN,NaN,4.9740,NaN,0.0000,0.0000,0.0000
147,239.0000,4.3255,6.6500,0.0000,NaN,NaN,19.2911,NaN,0.0000,0.0000,0.0000
148,233.0000,-38.4850,6.5500,0.0000,NaN,NaN,6.7819,0.6788,0.0424,0.0000,0.0000
149,232.0000,4.6980,5.7500,0.0000,NaN,NaN,12.3676,NaN,0.0000,0.0000,0.0000
150,219.0000,2.9663,6.5500,0.0000,NaN,NaN,16.5098,NaN,0.0000,0.0000,0.0000
151,216.0000,-3.0553,6.9500,0.0000,NaN,NaN,12.1945,NaN,0.0294,0.0000,0.0294
152,216.0000,-10.0540,5.7500,0.0000,NaN,NaN,12.8742,NaN,0.0000,0.0000,0.0000
153,212.0000,4.4047,6.0500,0.0000,NaN,NaN,18.2403,NaN,0.0000,0.0000,0.0000
154,210.0000,-9.9623,6.7000,0.0000,NaN,NaN,12.9326,NaN,0.0845,0.0000,0.0000
155,209.0000,3.2634,6.3000,0.0000,NaN,NaN,20.1760,NaN,0.0000,0.0000,0.0000
156,206.0000,-4.1627,7.5500,0.0000,NaN,NaN,10.7815,NaN,0.0755,0.0000,0.0000
157,203.0000,3.5100,5.2000,0.0000,NaN,NaN,12.6680,NaN,0.0000,0.0000,0.0000
158,199.0000,-9.1896,6.9000,-58.3364,NaN,NaN,9.2938,0.6412,0.1429,0.0000,0.0000
159,198.0000,-2.9022,7.9500,0.0000,NaN,NaN,11.9234,NaN,0.0000,0.0000,0.0000
160,194.0000,4.6498,6.2000,0.0000,NaN,NaN,16.3351,NaN,0.0000,0.0000,0.0000
161,193.0000,3.1443,6.3500,0.0000,NaN,NaN,10.6335,NaN,0.0000,0.0000,0.0000
162,187.0000,3.9724,6.6000,0.0000,NaN,NaN,8.9048,NaN,0.0000,0.0000,0.0000
163,185.0000,1.9869,6.8500,0.0000,NaN,NaN,13.2501,NaN,0.2000,0.0000,0.0000
164,184.0000,3.1417,6.1500,-23.0756,NaN,NaN,15.0471,0.6492,0.0000,0.0000,0.0000
165,184.0000,2.7775,6.5000,0.0000,NaN,NaN,7.2966,NaN,0.0000,0.0000,0.0000
166,182.0000,-11.9167,7.2000,0.0000,NaN,NaN,6.9823,NaN,0.0303,0.0000,0.0000
167,180.0000,-1.5191,6.9000,0.0000,NaN,NaN,16.0079,NaN,0.0000,0.0000,0.0000
168,174.0000,0.3414,6.9000,0.0000,NaN,NaN,8.4759,NaN,0.0000,0.0000,0.0000
169,171.0000,3.2903,5.8500,0.0000,NaN,NaN,9.9088,NaN,0.1111,0.0000,0.0000
170,170.0000,2.6272,6.6000,0.0000,NaN,NaN,13.3180,NaN,0.0000,0.0000,0.0000
171,168.0000,-7.9365,6.8500,0.0000,NaN,NaN,17.2518,NaN,0.0286,0.0000,0.0000
172,162.0000,1.2919,6.9500,0.0000,NaN,NaN,11.7475,NaN,0.0000,0.0000,0.0000
173,158.0000,-2.0676,7.6500,0.0000,NaN,NaN,13.8381,NaN,0.0400,0.0000,0.0000
174,157.0000,3.7996,6.7000,0.0000,NaN,NaN,15.2248,NaN,0.0000,0.0000,0.0000
175,156.0000,3.8855,7.2500,0.0000,NaN,NaN,11.3613,NaN,0.0000,0.0000,0.0000
176,155.0000,4.4415,6.9000,0.0000,NaN,NaN,9.1594,NaN,0.0000,0.0000,0.0000
177,154.0000,2.9853,6.6000,0.0000,NaN,NaN,9.3223,NaN,0.0000,0.0000,0.0000
178,154.0000,1.6265,6.5000,0.0000,NaN,NaN,14.0664,NaN,0.0000,0.0000,0.0000
179,153.0000,-5.8397,5.9000,0.0000,NaN,NaN,15.0347,NaN,0.0426,0.0000,0.0000
180,153.0000,-10.2594,6.0500,-105.6823,NaN,NaN,13.7457,0.5083,0.0256,0.0000,0.0000
