iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
0	1558364681025	0	0	0.001	0.0	0	0	0.9890642315001056
100	1558365556932	7948	43	0.001583562070076789	0.0011825558759214483	7836	111	0.9885040950359496
200	1558366492670	8498	42	0.001993576849989443	0.0018935287675035082	8378	119	0.9880825230311044
300	1558367496620	9098	49	0.002278440219142765	0.002405231146979408	8973	124	0.9878214742129419
400	1558368543683	9225	40	0.0026410592641159278	0.0025640134834162783	9099	126	0.9874352962094525
500	1558369608529	9355	43	0.0029464922711058264	0.0025617553124091842	9219	135	0.9871633347039017
600	1558370669125	9582	44	0.0031732027959594164	0.0025195867706813133	9451	131	0.9869019747296832
700	1558371734857	9668	47	0.0033581295075955416	0.002464964081093181	9534	133	0.9867297498527565
800	1558372807045	9438	51	0.0035098847611321634	0.0024129218796246194	9295	142	0.9865873848444775
900	1558373877781	9402	46	0.0036357696111660575	0.0023708848013274148	9263	138	0.9864765799504372
1000	1558374950324	9603	43	0.0037490637536533055	0.0023457141885017303	9455	147	0.9863535510684877
1100	1558376024488	9513	53	0.003831031148943736	0.002338827846198518	9367	146	0.9862867747563537
1200	1558377101498	9717	56	0.0038969406692077745	0.0023444760176190267	9569	147	0.9862059853089891
1300	1558378212380	9551	51	0.003937179814862146	0.002356537482504571	9413	137	0.986158922955538
1400	1558379290011	9727	55	0.0039649282674164045	0.002368873947423652	9578	148	0.9861602898196407
1500	1558380371701	9670	47	0.003984497760787669	0.002378009436342614	9521	148	0.9861230511073822
1600	1558381456302	9686	59	0.004008967962038961	0.0023851089494035306	9534	152	0.9860772889417361
1700	1558382543059	9612	56	0.0040344827586206895	0.002390785291559182	9486	126	0.9860718992743396
1800	1558383629687	9697	53	0.004062097858579573	0.0023982489510059697	9553	143	0.9860453287697112
1900	1558384718751	9744	56	0.004091946614510985	0.0024063959032190126	9602	142	0.9860121795370442
2000	1558385810983	9747	55	0.004128518563792548	0.0024156748067896104	9596	151	0.9859804638447776
2100	1558386907351	9924	53	0.004161834487203708	0.0024239616370684922	9792	132	0.9859560158689589
2200	1558388005918	9779	53	0.004199873315034394	0.0024302129792942656	9624	154	0.9859128763043551
2300	1558389107193	9787	79	0.004228844166379588	0.00243735749236067	9644	143	0.9858776934446086
2400	1558390206959	9974	48	0.0042551701912498475	0.0024432623711295575	9821	152	0.9858390545300988
2500	1558391313933	9862	57	0.004271183615411115	0.002448668713252282	9710	152	0.9858226188227188
2600	1558392419904	9879	51	0.004286519163879227	0.002453217616246051	9737	142	0.9858118394879261
2700	1558393525761	9877	55	0.004296676186560281	0.0024573295679670205	9723	153	0.9858029270894685
