iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
12600	1601297668458	29	13	0.0030277070964093867	0.008159111514052584	13	15	0.9872927622278768
12700	1601297679749	28	14	0.003023042126095561	0.00821350861287398	14	14	0.9872465366129488
12800	1601297691419	27	13	0.003034633870511733	0.008230281051677243	13	13	0.9872660446706248
12900	1601297702920	27	7	0.00302572801809443	0.008188123300090661	13	13	0.9872704269154651
13000	1601297714587	35	12	0.003038450664404863	0.008228014505893019	19	15	0.9872668928470455
13100	1601297726194	31	20	0.003063189143341815	0.008186310063463282	13	17	0.987280180944303
13200	1601297737782	28	20	0.0030466497031382527	0.008237080689029919	14	14	0.9872577042691546
13300	1601297749449	29	22	0.003032372066723212	0.008257026291931096	14	15	0.9872629346904156
13400	1601297761016	26	14	0.003048628781453209	0.008242067089755212	13	12	0.9872155781735934
13500	1601297772065	27	13	0.0030224766751484307	0.008213055303717135	13	14	0.9872912072377721
13600	1601297783537	26	14	0.003052586938083121	0.008312783318223028	13	13	0.987156064461408
13700	1601297795313	33	15	0.0030470737913486003	0.00827742520398912	14	18	0.9872584110828385
13800	1601297806739	25	12	0.003057110545660164	0.008242067089755212	13	11	0.9872940344925077
13900	1601297818029	46	13	0.0030501837715578173	0.008298730734360833	24	21	0.9873258411082838
14000	1601297829684	27	20	0.003060361888606163	0.00829555757026292	13	13	0.9872359344076901
14100	1601297841300	25	12	0.0030637545942889454	0.008253399818676338	13	11	0.9871942324003393
14200	1601297852696	28	9	0.003038026576194515	0.00826835902085222	13	14	0.9872692960135708
14300	1601297864312	33	13	0.0030756290641786826	0.0082792384406165	15	18	0.987178117048346
14400	1601297876088	30	13	0.0030606446140797284	0.008291024478694469	13	17	0.9872227876731694
14500	1601297887735	29	13	0.003055414192818773	0.008255213055303717	16	12	0.9872657619451513
14600	1601297899371	34	10	0.003049052869663557	0.008270172257479601	14	20	0.9872920554141928
14700	1601297910996	37	13	0.0030606446140797284	0.008266092475067996	22	15	0.9872338139666383
14800	1601297922574	35	12	0.0030763358778625955	0.0082883046237534	23	11	0.9872544529262086
14900	1601297934125	26	19	0.0030723777212326832	0.008332728921124207	13	13	0.9872519083969465
15000	1601297945765	34	21	0.003063613231552163	0.008386672710788759	14	20	0.9871962114786542
15100	1601297957164	26	10	0.0030470737913486003	0.00828921124206709	12	14	0.9872202431439072
15200	1601297968836	27	13	0.003064178682499293	0.008315049864007253	11	16	0.987253604749788
15300	1601297980274	33	14	0.0030532937517670344	0.008282864913871259	13	20	0.9872721232683065
15400	1601297991935	24	12	0.003085383093016681	0.00827289211242067	12	12	0.9871730279898219
15500	1601298003499	28	20	0.003057534633870512	0.00829374433363554	14	13	0.9872271699180096
15600	1601298015231	30	13	0.003052586938083121	0.008322302810516774	14	15	0.9872350862312694
15700	1601298026865	32	17	0.003066157760814249	0.00829555757026292	16	15	0.9871979078314956
15800	1601298038486	27	12	0.0030752049759683346	0.008257026291931096	15	11	0.9872285835453775
15900	1601298050228	29	14	0.0030552728300819905	0.008377153218495014	13	16	0.9871991800961266
16000	1601298061701	37	11	0.003091461690698332	0.008395738893925657	22	15	0.9872869663556686
16100	1601298073082	37	13	0.0030702572801809443	0.00834768812330009	23	13	0.987313401187447
16200	1601298084283	45	13	0.0030733672603901613	0.008332275611967362	23	21	0.9871966355668645
16300	1601298095764	28	19	0.0030783149561775516	0.008310516772438803	12	15	0.9872923381396664
16400	1601298106831	25	25	0.003075911789652248	0.008313236627379872	13	11	0.9871474413344642
16500	1601298118349	31	10	0.0030752049759683346	0.008277878513145966	12	19	0.9871819338422392
16600	1601298129976	30	13	0.003084676279332768	0.008294197642792385	14	15	0.987197625106022
16700	1601298141487	26	13	0.003081566299123551	0.008375339981867633	13	13	0.9872345207803223
16800	1601298153017	27	15	0.0030867967203845065	0.008297824116047145	13	14	0.987183347469607
16900	1601298164250	25	10	0.003078597681651117	0.00837035358114234	13	11	0.9872222222222222
17000	1601298175883	27	14	0.0030870794458580718	0.00827833182230281	14	12	0.9871576194515126
17100	1601298187352	27	12	0.0030913203279615492	0.008321396192203082	13	14	0.9871966355668645
17200	1601298199256	30	9	0.0030801526717557253	0.008324569356300998	14	16	0.9871832061068703
17300	1601298210924	27	11	0.0030927339553293754	0.00829827742520399	13	14	0.9871857506361323
17400	1601298222570	26	14	0.0030712468193384223	0.008303263825929283	12	13	0.9872010178117049
17500	1601298234331	26	17	0.0030964093864857224	0.008305530371713507	15	10	0.9872277353689567
17600	1601298245882	29	11	0.0030817076618603334	0.008354487760652765	15	14	0.9871620016963528
17700	1601298257268	26	12	0.0030896239751201583	0.008329102447869446	13	13	0.9871474413344642
17800	1601298268810	28	11	0.0030877862595419846	0.008270625566636446	13	14	0.9872167090754878
17900	1601298280564	26	13	0.0030851003675431156	0.008368540344514959	12	13	0.9872739609838846
18000	1601298292258	31	9	0.00308368674017529	0.008340888485947415	14	16	0.9871528131184619
18100	1601298303803	26	12	0.0030848176420695504	0.008335448776065277	13	13	0.9872408821034775
18200	1601298315421	35	15	0.0031048911506926773	0.008324116047144153	15	19	0.9871309018942607
18300	1601298327084	27	13	0.0031089906700593724	0.0082883046237534	13	14	0.9871492790500425
18400	1601298338523	30	14	0.003090189426067289	0.008320036264732548	12	18	0.9872415889171614
18500	1601298350299	33	12	0.0030887757986994627	0.00828921124206709	14	18	0.9872135990952785
18600	1601298361811	29	15	0.0031174724342663274	0.008334088848594743	14	14	0.9871945151258128
18700	1601298373367	28	15	0.003105315238903025	0.008285131459655485	13	15	0.9871598812553011
18800	1601298385040	27	21	0.0031128074639525023	0.008309610154125114	13	14	0.9871461690698332
18900	1601298396763	27	20	0.0030986711902742437	0.008387579329102448	13	14	0.9872531806615776
19000	1601298408277	27	22	0.003111393836584676	0.008367633726201269	12	15	0.9871355668645745
19100	1601298419828	32	19	0.003085665818490246	0.008346328195829556	13	18	0.9872404580152672
19200	1601298431197	40	9	0.003111535199321459	0.008294650951949228	24	16	0.9872147299971727
19300	1601298442911	31	8	0.0030886344359626803	0.008383952855847688	14	16	0.987277636415041
19400	1601298454709	30	10	0.00311761379700311	0.008321396192203082	12	18	0.987169069833192
19500	1601298466230	28	12	0.0031235510319479786	0.008291477787851314	13	14	0.9871335877862596
19600	1601298477755	28	14	0.0031292055414192817	0.008327742520398912	13	14	0.9872222222222222
19700	1601298489050	32	11	0.003118320610687023	0.008354487760652765	12	20	0.9871347186881538
19800	1601298500592	32	9	0.0031357082273112805	0.008342248413417951	13	19	0.9871816511167656
19900	1601298512342	31	21	0.0031068702290076335	0.008402991840435177	17	13	0.9872087927622278
20000	1601298524205	29	24	0.003115351993214589	0.008445602901178604	13	16	0.9872090754877014
20100	1601298536058	31	26	0.0030955612100650267	0.008341795104261106	12	19	0.9872688719253605
20200	1601298547623	39	11	0.0030865139949109413	0.008379873073436083	20	19	0.9872261803788521
20300	1601298559308	26	13	0.003104042974271982	0.008316409791477788	12	14	0.9872042691546509
20400	1601298571006	32	14	0.003096974837432853	0.008336355394378967	13	19	0.9872373480350579
20500	1601298582823	38	11	0.0031218546791065877	0.008323662737987307	13	24	0.987206106870229
20600	1601298594187	31	13	0.003094854396381114	0.00833952855847688	12	18	0.9871518235793045
20700	1601298605744	31	10	0.0031023466214305908	0.008362647325475975	12	18	0.9872046932428612
20800	1601298617716	31	12	0.0030896239751201583	0.00834950135992747	14	16	0.9871478654226746
20900	1601298629223	29	19	0.0031088493073225896	0.008266999093381685	13	16	0.9872307039864292
21000	1601298640966	31	23	0.0031013570822731127	0.008279691749773346	14	17	0.987277636415041
21100	1601298652580	36	13	0.0031065875035340682	0.008359020852221215	21	15	0.9872372066723212
21200	1601298664324	25	12	0.003102629346904156	0.008379419764279238	14	10	0.9872155781735934
21300	1601298676246	27	15	0.0031005089058524175	0.008326835902085222	14	13	0.9872157195363302
21400	1601298688038	28	13	0.003102770709640939	0.008319582955575703	15	12	0.9872355103194798
21500	1601298699471	31	12	0.003114503816793893	0.008290571169537625	13	17	0.9872109132032796
21600	1601298711111	33	14	0.0031014984450098955	0.008337262012692656	14	19	0.9871823579304495
21700	1601298723048	28	14	0.003096126661012157	0.008348141432456936	13	14	0.9872292903590614
21800	1601298734650	31	21	0.003098812553011026	0.00835856754306437	12	19	0.9872206672321177
21900	1601298746280	29	24	0.0031088493073225896	0.00843880326382593	15	14	0.9871499858637264
22000	1601298758070	46	8	0.003090754877014419	0.00835040797824116	24	22	0.9871615776081425
22100	1601298769665	32	14	0.003104608425219112	0.008333635539437896	14	18	0.9871675148430874
22200	1601298780926	30	15	0.0031020638959570255	0.008309156844968267	14	15	0.9871516822165677
22300	1601298792456	33	19	0.0031139383658467627	0.008266545784224841	14	19	0.9872274526434832
22400	1601298804218	30	12	0.003140090472151541	0.008327742520398912	14	16	0.9872083686740175
22500	1601298815834	31	12	0.003092027141645462	0.008382592928377154	13	17	0.9872089341249647
22600	1601298827406	29	22	0.0031359909527848458	0.008441976427923844	14	15	0.98719508057676
22700	1601298839010	38	13	0.0031293469041560646	0.008403445149592022	23	15	0.9871998869098105
22800	1601298850744	27	15	0.0031191687871077183	0.008402538531278333	13	13	0.987174300254453
22900	1601298862156	33	12	0.0031041843370087645	0.008401631912964641	13	20	0.9872342380548488
23000	1601298873779	27	13	0.0031070115917444163	0.008399818676337262	13	13	0.9871468758835171
23100	1601298885656	32	13	0.0031160588068985017	0.008402991840435177	14	18	0.9872148713599095
23200	1601298897088	27	19	0.00311817924795024	0.00835766092475068	13	13	0.987121571953633
23300	1601298908537	41	12	0.003104042974271982	0.008405711695376246	23	17	0.9872066723211761
23400	1601298919941	28	11	0.003125671472999717	0.008335902085222122	15	13	0.9871372632174159
23500	1601298931437	31	18	0.0031222787673169353	0.00837488667271079	13	18	0.9871785411365565
23600	1601298943068	26	13	0.003110828385637546	0.008380779691749773	13	13	0.9872092168504383
23700	1601298954741	26	12	0.003097823013853548	0.008367180417044423	12	13	0.9871981905569692
23800	1601298966179	27	27	0.003143765903307888	0.008465095194922938	13	13	0.987078032230704
23900	1601298977817	26	15	0.003130619168787108	0.008399818676337262	12	14	0.987171614362454
24000	1601298989277	32	7	0.003143200452360758	0.008412511332728922	13	18	0.9870817076618603
24100	1601299000994	28	13	0.0031494204127791915	0.00842701722574796	12	16	0.9872044105173876
24200	1601299013024	30	13	0.0031448968052021488	0.00843064369900272	13	16	0.9871448968052021
24300	1601299024659	33	20	0.003116906983319197	0.008467815049864007	14	18	0.9871834888323437
24400	1601299036104	31	13	0.0031263782866836304	0.008364460562103356	16	14	0.9872280180944303
24500	1601299047669	25	14	0.0031245405711054566	0.008397098821396193	13	11	0.987108566581849
24600	1601299059420	31	11	0.0031129488266892847	0.008375793291024478	13	17	0.9871909810573932
24700	1601299071118	29	21	0.0030913203279615492	0.00834950135992747	13	16	0.9872192536047498
24800	1601299082986	31	13	0.003107718405428329	0.008397098821396193	13	17	0.9872141645462256
24900	1601299094798	33	14	0.003137687305626237	0.008341795104261106	15	18	0.9872400339270568
25000	1601299106585	28	14	0.0031419281877297146	0.0083558476881233	13	14	0.987131325982471
25100	1601299117893	30	24	0.0031487135990952786	0.008308250226654578	15	15	0.9871405145603619
25200	1601299129653	28	14	0.003124823296579022	0.008382592928377154	13	14	0.9872380548487418
25300	1601299141207	32	11	0.0031348600508905853	0.008371260199456028	14	17	0.9871967769296014
25400	1601299152983	33	13	0.0031147865422674584	0.008305530371713507	13	19	0.9872058241447554
25500	1601299164714	31	25	0.0031139383658467627	0.008371713508612873	13	18	0.9871448968052021
25600	1601299176480	30	13	0.003129770992366412	0.008399818676337262	13	17	0.9871730279898219
25700	1601299188041	26	12	0.003119310149844501	0.008368087035358114	12	13	0.987171048911507
25800	1601299199581	26	12	0.0031081424936386767	0.008369900271985493	14	12	0.9872312694373763
25900	1601299211093	30	21	0.0031133729148996323	0.00835766092475068	14	15	0.987221656771275
26000	1601299222899	39	13	0.003124823296579022	0.008394378966455123	24	14	0.9871622844218264
26100	1601299234632	39	14	0.0031245405711054566	0.008386219401631914	13	26	0.9871887192536047
26200	1601299246149	24	13	0.0031347186881538025	0.008460562103354488	12	11	0.9871721798134012
26300	1601299257542	28	12	0.003130901894260673	0.008408431550317317	13	15	0.9871579021769862
26400	1601299269292	30	20	0.0031139383658467627	0.008391659111514052	12	17	0.9871523890302516
26500	1601299281004	32	14	0.0031405145603618885	0.008429283771532185	14	18	0.9871871642635002
26600	1601299292689	28	19	0.0031208651399491096	0.008317316409791477	14	14	0.9872069550466497
26700	1601299304095	24	15	0.0031494204127791915	0.008469174977334543	13	11	0.987148289510885
26800	1601299315626	31	20	0.003132456884365281	0.008395285584768812	13	18	0.9872079445858072
26900	1601299327301	28	14	0.0031717557251908397	0.00840979147778785	14	13	0.9871621430590897
27000	1601299338873	31	9	0.003118320610687023	0.00835856754306437	13	17	0.9872025728018095
27100	1601299350763	32	14	0.0031187446988973706	0.008408431550317317	14	17	0.987176844783715
27200	1601299362286	28	19	0.0031137970031099803	0.00835675430643699	13	14	0.9871915465083404
27300	1601299373846	31	8	0.0031290641786824993	0.00841613780598368	15	15	0.9871005089058524
27400	1601299385027	27	13	0.003120016963528414	0.008396645512239348	13	14	0.98719508057676
27500	1601299396670	29	13	0.00311761379700311	0.008436536718041704	13	15	0.9872046932428612
27600	1601299408171	29	22	0.0031215719536330224	0.008408884859474162	13	16	0.9871984732824427
27700	1601299419853	43	13	0.0031214305908962396	0.00849274705349048	22	20	0.9872404580152672
27800	1601299431742	33	13	0.0031424936386768446	0.008475974614687217	13	19	0.9871952219394967
27900	1601299443539	32	14	0.0031653944020356233	0.008402991840435177	15	17	0.9871940910376025
28000	1601299455114	29	24	0.0031446140797285835	0.008421124206708977	14	15	0.9871972010178117
28100	1601299467161	42	13	0.003137263217415889	0.008431097008159565	21	20	0.987197625106022
28200	1601299478494	27	13	0.0031570540005654507	0.008476881233000907	13	13	0.9871366977664687
28300	1601299490351	25	14	0.0031300537178399774	0.008472348141432457	13	11	0.9871519649420413
28400	1601299501881	28	18	0.003150551314673452	0.008471441523118767	13	15	0.9871279332767883
28500	1601299513301	30	16	0.0031436245405711055	0.008489120580235722	16	13	0.9871156347186881
28600	1601299525194	42	14	0.0031417868249929318	0.008532638259292838	15	26	0.9871935255866554
28700	1601299537065	27	14	0.003158467627933277	0.008459202175883954	14	13	0.9871677975685609
28800	1601299548845	38	13	0.0031465931580435397	0.008532184950135992	23	14	0.9871699180096126
28900	1601299560399	33	8	0.00313839411931015	0.00851178603807797	16	16	0.987141786824993
29000	1601299571987	32	13	0.0031354255018377158	0.008476881233000907	16	16	0.9871382527565734
29100	1601299583651	36	13	0.0031252473847893695	0.008468268359020852	23	13	0.9871543681085666
29200	1601299595536	31	12	0.00313839411931015	0.008442883046237535	12	19	0.9871752897936104
29300	1601299607268	25	13	0.00315154085383093	0.008450135992747052	13	11	0.9871405145603619
29400	1601299619042	40	14	0.003123126943737631	0.008411604714415231	20	20	0.9871967769296014
29500	1601299630740	34	14	0.0031228442182640657	0.008407524932003627	14	19	0.9872309867119028
29600	1601299642570	30	12	0.0031303364433135426	0.008407071622846781	13	17	0.9871970596550749
29700	1601299654214	38	13	0.003145462256149279	0.008387579329102448	23	15	0.987186598812553
29800	1601299665803	27	14	0.0031292055414192817	0.008341795104261106	13	13	0.9871759966072943
29900	1601299677780	27	12	0.003137687305626237	0.008359474161378059	14	13	0.9870954198473283
30000	1601299689245	31	15	0.0031286400904721517	0.00842248413417951	21	10	0.9871094147582697
30100	1601299700361	32	15	0.003142352275940062	0.008381233000906619	16	15	0.987171048911507
30200	1601299712100	34	18	0.0031618603336160587	0.008410244786944696	14	20	0.9871412213740458
30300	1601299724003	30	14	0.0031598812553011025	0.008400271985494107	13	17	0.9871595985298275
30400	1601299735716	26	13	0.003136980491942324	0.008389392565729828	13	13	0.9872359344076901
30500	1601299747187	33	14	0.0031528131184619733	0.008373073436083409	19	14	0.9871515408538309
30600	1601299758626	26	13	0.0031463104325699745	0.008373073436083409	15	10	0.9871457449816229
30700	1601299770202	26	21	0.0031453208934124964	0.008370806890299185	12	14	0.9872092168504383
30800	1601299781960	31	12	0.00314715860899067	0.008413871260199456	13	18	0.9872217981340119
30900	1601299793566	29	15	0.003148572236358496	0.008426563916591115	15	14	0.9871860333616059
31000	1601299805374	25	15	0.003157760814249364	0.008423844061650044	13	11	0.987188577890868
31100	1601299817037	30	13	0.0031347186881538025	0.008451042611060744	13	16	0.9871936669493921
31200	1601299828785	29	20	0.0031426350014136274	0.008431097008159565	15	13	0.9871023466214306
