Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
54,1206.0000,3.0627,5.5000,-549.9414,NaN,NaN,49.6259,0.0172,0.1316,0.0000,0.0000
55,1202.0000,3.0095,5.5500,-343.6799,NaN,NaN,52.4506,0.0173,0.1538,0.0000,0.0000
56,1168.0000,4.0240,5.2500,-800.5386,NaN,NaN,17.6786,0.0266,0.0448,NaN,0.0000
57,1161.0000,2.8790,7.1000,-345.0634,NaN,NaN,62.1936,0.0186,0.3462,0.0000,0.0000
58,1153.0000,3.2298,6.2500,-543.0174,NaN,NaN,25.0213,0.0402,0.0769,0.0000,0.0000
59,1146.0000,3.6882,6.3000,-732.9453,NaN,NaN,43.2410,0.0286,0.0172,0.0000,0.0000
60,1135.0000,3.5598,5.4000,-542.6611,NaN,NaN,83.2886,0.0151,0.1400,0.0000,0.0000
61,1125.0000,2.9980,5.9500,-293.1887,NaN,NaN,32.5245,0.0287,0.2121,0.0000,0.0000
62,1102.0000,3.0112,6.5000,-644.0158,NaN,NaN,30.8961,0.0265,0.1379,0.0000,0.0000
63,1102.0000,2.8733,5.7500,-313.9412,NaN,NaN,26.2506,0.0252,0.2727,0.0000,0.0000
64,1082.0000,3.0933,6.9000,-486.0671,NaN,NaN,68.9391,0.0170,0.2000,0.0000,0.0000
65,1082.0000,3.8738,6.7500,-892.4280,NaN,NaN,58.7359,0.0399,0.0462,NaN,0.0000
66,1060.0000,2.8537,7.2500,-332.7241,NaN,NaN,32.9947,0.0317,0.1111,0.0000,0.0000
67,1044.0000,2.5953,7.2000,-333.4277,NaN,NaN,45.7265,0.0208,0.2609,0.0000,0.0000
68,1023.0000,3.1757,6.5000,-315.3561,NaN,NaN,88.2625,0.0200,0.3243,0.0000,0.0000
69,1011.0000,2.8975,7.0000,-502.0268,NaN,NaN,16.8714,0.0668,0.1071,0.0000,0.0000
70,996.0000,2.8830,5.4000,-413.0686,NaN,NaN,51.4318,0.0245,0.1923,0.0000,0.0000
71,978.0000,3.4418,6.3500,-649.4544,NaN,NaN,47.1918,0.0329,0.0732,0.0000,0.0000
72,958.0000,3.9545,6.0000,-757.5627,NaN,NaN,29.2748,0.0717,0.0278,NaN,0.0000
73,935.0000,2.3649,6.4000,-339.2785,NaN,NaN,54.3436,0.0258,0.6429,0.0000,0.0000
74,922.0000,2.8770,6.4500,-307.2980,NaN,NaN,28.6590,0.0259,0.2188,0.0000,0.0000
75,909.0000,2.2172,6.6000,-367.2740,NaN,NaN,55.2955,0.0266,0.3333,0.0000,0.0000
76,904.0000,3.0539,6.7000,-521.1166,NaN,NaN,67.9315,0.0230,0.0333,0.0000,0.0000
77,898.0000,2.3975,6.2000,-295.3007,NaN,NaN,65.3700,0.0211,0.5625,0.0000,0.0000
78,891.0000,2.9350,5.9500,-510.7546,NaN,NaN,47.6491,0.0098,0.2222,0.0000,0.0000
79,883.0000,2.9046,7.0000,-387.0216,NaN,NaN,24.2252,0.0194,0.1200,0.0000,0.0000
80,883.0000,2.5546,7.3000,-502.5884,NaN,NaN,54.3754,0.0212,0.1667,0.0000,0.0000
81,866.0000,2.9342,7.5000,-397.0944,NaN,NaN,42.1892,0.0214,0.1034,0.0000,0.0000
82,864.0000,3.3101,6.7500,-827.3411,NaN,NaN,36.6612,0.0458,0.0256,0.0000,0.0000
83,852.0000,2.9864,7.3000,-485.5637,NaN,NaN,30.3929,0.0296,0.0667,0.0000,0.0000
84,848.0000,3.0406,7.4000,-507.9013,NaN,NaN,53.2670,0.0128,0.2143,NaN,0.0000
85,846.0000,3.2848,6.7500,-765.2701,NaN,NaN,52.3184,0.0173,0.1563,NaN,0.0000
86,821.0000,2.7754,6.8500,-456.9726,NaN,NaN,44.2487,0.0175,0.2000,0.0000,0.0000
87,812.0000,2.4391,6.6500,-407.0966,NaN,NaN,53.4835,0.0285,0.2500,0.0000,0.0000
88,801.0000,2.6653,7.9500,-323.4964,NaN,NaN,24.9427,0.0435,0.2083,0.0000,0.0000
89,800.0000,3.1759,6.5500,-602.2627,NaN,NaN,29.1838,0.0216,0.0909,0.0000,0.0000
90,791.0000,3.2325,6.5500,-748.2374,NaN,NaN,49.5982,0.0319,0.0625,NaN,0.0000
91,791.0000,2.5879,6.6000,-544.3588,NaN,NaN,66.2166,0.0129,0.2778,0.0000,0.0000
92,785.0000,2.9538,7.5500,-496.7192,NaN,NaN,50.4647,0.0367,0.1471,0.0000,0.0000
93,785.0000,2.7739,6.7500,-577.5350,NaN,NaN,56.4050,0.0431,0.2083,0.0000,0.0000
94,784.0000,2.4864,7.2500,-347.2718,NaN,NaN,45.9453,0.0320,0.1111,0.0000,0.0000
95,769.0000,2.6780,6.0000,-565.4632,NaN,NaN,47.9650,0.0301,0.1818,0.0000,0.0000
96,767.0000,2.8532,6.8500,-689.1076,NaN,NaN,62.8313,0.0191,0.1667,0.0000,0.0000
97,755.0000,1.5383,7.0000,-81.3056,NaN,NaN,60.6732,0.0223,0.5714,0.0000,0.0000
98,751.0000,3.2422,5.7000,-751.0168,NaN,NaN,58.5975,0.0327,0.0811,0.0000,0.0000
99,742.0000,2.3865,6.7500,-231.5056,NaN,NaN,52.3648,0.0151,0.5000,0.0000,0.0000
100,737.0000,2.4046,6.1500,-529.7327,NaN,NaN,72.1244,0.0176,0.3000,0.0000,0.0000
101,732.0000,2.5070,7.0500,-305.0159,NaN,NaN,42.6204,0.0296,0.2632,0.0000,0.0000
102,692.0000,3.0425,6.4000,-559.0901,NaN,NaN,50.5771,0.0379,0.1333,0.0000,0.0000
103,684.0000,2.2555,7.2500,-235.5909,NaN,NaN,59.9047,0.0143,0.3333,0.0000,0.0000
104,680.0000,2.6149,6.1500,-487.8482,NaN,NaN,47.8873,0.0375,0.3500,0.0000,0.0000
105,668.0000,3.0466,6.6000,-603.5384,NaN,NaN,41.6876,0.0357,0.2143,0.0000,0.0000
106,651.0000,2.8000,7.1000,-332.2085,NaN,NaN,49.7127,0.0295,0.1364,0.0000,0.0000
107,649.0000,2.4783,6.0500,-417.2728,NaN,NaN,50.1012,0.0186,0.1905,0.0000,0.0000
108,647.0000,2.5560,6.7000,-450.4058,NaN,NaN,33.5505,0.0275,0.0500,0.0000,0.0000
109,640.0000,2.6056,6.9500,-463.5622,NaN,NaN,53.3750,0.0154,0.2941,0.0000,0.0000
110,639.0000,1.7178,6.7000,-428.7411,NaN,NaN,49.4395,0.0198,0.5714,0.0000,0.0000
111,636.0000,3.0342,6.1500,-737.6095,NaN,NaN,61.8685,0.0505,0.1290,NaN,0.0000
112,635.0000,3.1084,6.1500,-658.4842,NaN,NaN,52.2922,0.0307,0.1613,0.0000,0.0000
113,628.0000,1.7412,7.8500,-204.8853,NaN,NaN,67.9972,0.0231,0.4000,0.0000,0.0000
114,620.0000,2.6241,7.3000,-440.8474,NaN,NaN,51.5558,0.0294,0.1250,0.0000,0.0000
115,615.0000,2.5985,6.8500,-617.3997,NaN,NaN,91.8245,0.0299,0.2353,0.0000,0.0000
116,611.0000,2.4897,7.2000,-443.1227,NaN,NaN,65.3917,0.0356,0.1429,0.0000,0.0000
117,609.0000,2.3453,6.9500,-344.1866,NaN,NaN,50.3983,0.0347,0.1053,0.0000,0.0000
118,588.0000,2.1616,6.1000,-352.1805,NaN,NaN,34.0433,0.0518,0.4545,0.0000,0.0000
119,582.0000,1.4102,7.0500,-198.9120,NaN,NaN,34.3046,0.0374,0.6667,0.0000,0.0000
120,575.0000,1.3635,6.8000,-100.1767,NaN,NaN,49.0323,0.0438,0.8000,0.0000,0.0000
121,566.0000,2.6889,6.3500,-714.4209,NaN,NaN,41.1346,0.0461,0.1304,0.0000,0.0000
122,558.0000,2.5781,6.4000,-669.4736,NaN,NaN,36.2980,0.0347,0.1579,0.0000,0.0000
123,557.0000,2.2767,6.3000,-451.1023,NaN,NaN,72.8455,0.0358,0.3750,0.0000,0.0000
124,549.0000,3.0058,6.1500,-625.3769,NaN,NaN,22.8837,0.1035,0.0690,0.0000,0.0000
125,545.0000,2.3066,5.8500,-693.4441,NaN,NaN,58.0014,0.0371,0.3077,0.0000,0.0000
