Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
108,930.0000,2.8260,6.5500,0.0000,NaN,NaN,12.6840,NaN,0.0192,0.0000,0.0000
109,916.0000,4.8249,6.6500,0.0000,NaN,NaN,17.2482,NaN,0.0571,0.0000,0.0000
110,915.0000,6.3359,7.4000,0.0000,NaN,NaN,22.2306,NaN,0.0000,0.0000,0.0000
111,900.0000,-2.6264,7.0500,-277.0468,NaN,NaN,34.3861,0.4276,0.0528,0.0000,0.0000
112,893.0000,3.7874,6.4500,-7.4961,NaN,NaN,14.7515,0.6541,0.0385,0.0000,0.0000
113,880.0000,-1.8534,6.2500,0.0000,NaN,NaN,30.6014,NaN,0.1070,0.0000,0.0000
114,863.0000,4.6873,6.0500,-121.0235,NaN,NaN,20.4950,0.5515,0.0526,0.0000,0.0175
115,862.0000,6.3108,5.4500,0.0000,NaN,NaN,15.1623,NaN,0.0588,0.0000,0.0000
116,862.0000,6.4430,7.5000,0.0000,NaN,NaN,8.1060,NaN,0.0000,0.0000,0.0000
117,857.0000,5.0579,7.0500,0.0000,NaN,NaN,29.3275,NaN,0.0952,0.0000,0.0952
118,835.0000,3.5364,6.0000,-183.7910,NaN,NaN,22.0634,0.5208,0.1571,0.0000,0.0000
119,832.0000,6.1965,6.7000,0.0000,NaN,NaN,21.9782,NaN,0.0000,0.0000,0.0000
120,825.0000,4.9796,7.5500,0.0000,NaN,NaN,20.7438,NaN,0.1379,0.0000,0.0000
121,815.0000,4.5404,6.3500,0.0000,NaN,NaN,15.7560,NaN,0.1481,0.0000,0.0000
122,807.0000,3.2911,7.9000,-20.0576,NaN,NaN,13.6602,0.6458,0.1833,0.0000,0.0000
123,776.0000,4.6536,6.8500,0.0000,NaN,NaN,11.2775,NaN,0.1017,0.0000,0.0000
124,753.0000,6.0643,7.6000,0.0000,NaN,NaN,17.4191,NaN,0.0000,0.0000,0.0000
125,742.0000,-0.9552,6.6000,0.0000,NaN,NaN,38.0855,NaN,0.1887,0.0000,0.0283
126,742.0000,-4.8886,7.4500,-220.1390,NaN,NaN,18.6266,0.5074,0.0749,0.0000,0.0000
127,735.0000,0.1162,6.9000,-180.9305,NaN,NaN,14.6019,0.5164,0.1488,0.0000,0.0000
128,724.0000,-5.6132,8.4000,-87.3150,NaN,NaN,7.4654,0.6310,0.1223,0.0000,0.0053
129,716.0000,-0.5445,5.6000,-59.5118,NaN,NaN,19.2728,0.6157,0.1298,0.0000,0.0076
130,712.0000,5.8450,8.0000,0.0000,NaN,NaN,20.8791,NaN,0.0000,0.0000,0.0000
131,696.0000,1.5299,6.1500,-129.2238,NaN,NaN,22.2311,0.5393,0.0467,0.0000,0.0000
132,693.0000,2.5559,7.2500,0.0000,NaN,NaN,19.9912,NaN,0.0833,0.0000,0.0000
133,632.0000,-20.4090,7.7000,0.0000,NaN,NaN,25.3345,NaN,0.2062,0.0000,0.0000
134,607.0000,-3.2585,7.4500,0.0000,NaN,NaN,22.3940,NaN,0.2045,0.0000,0.0227
135,604.0000,5.7159,6.4000,0.0000,NaN,NaN,13.0956,NaN,0.0714,0.0000,0.0000
136,603.0000,4.3790,6.0500,-69.0875,NaN,NaN,6.8791,0.6290,0.0238,0.0000,0.0000
137,599.0000,5.8064,6.2500,0.0000,NaN,NaN,24.0467,NaN,0.0370,0.0000,0.0000
138,595.0000,-0.4442,6.8500,-148.3744,NaN,NaN,22.1890,0.5009,0.0571,0.0000,0.0286
139,589.0000,5.6461,6.6500,0.0000,NaN,NaN,8.2962,NaN,0.0000,0.0000,0.0000
140,585.0000,-0.0767,6.6500,0.0000,NaN,NaN,22.1261,NaN,0.2192,0.0000,0.0137
141,584.0000,2.0915,5.7000,0.0000,NaN,NaN,2.8010,NaN,0.0864,0.0000,0.0000
142,584.0000,0.5544,8.6000,0.0000,NaN,NaN,18.3858,NaN,0.0750,0.0000,0.0000
143,558.0000,-14.2323,6.3500,-112.4415,NaN,NaN,12.8419,0.5514,0.2986,0.0000,0.0347
144,545.0000,-6.6498,4.3500,0.0000,NaN,NaN,26.9459,NaN,0.2358,0.0000,0.0094
145,539.0000,4.9666,5.1500,-13.8454,NaN,NaN,15.3075,0.6379,0.1000,0.0000,0.0000
146,535.0000,4.5958,7.0500,0.0000,NaN,NaN,10.5903,NaN,0.0323,0.0000,0.0000
147,526.0000,4.8031,5.9000,0.0000,NaN,NaN,22.5490,NaN,0.1111,0.0000,0.0000
148,514.0000,5.8104,4.7500,0.0000,NaN,NaN,19.9273,NaN,0.0000,0.0000,0.0000
149,502.0000,5.4299,5.9000,0.0000,NaN,NaN,9.6932,NaN,0.0000,0.0000,0.0000
150,492.0000,2.6274,5.4000,0.0000,NaN,NaN,18.3883,NaN,0.0353,0.0000,0.0000
151,487.0000,5.6031,6.1000,0.0000,NaN,NaN,20.6539,NaN,0.0000,0.0000,0.0000
152,479.0000,4.4792,6.1000,0.0000,NaN,NaN,19.9879,NaN,0.0000,0.0000,0.0000
153,470.0000,5.3184,5.6000,-46.1512,NaN,NaN,16.4140,0.6133,0.1053,0.0000,0.0000
154,463.0000,-4.0724,7.0000,-65.8250,NaN,NaN,12.7989,0.6266,0.0992,0.0000,0.0000
155,462.0000,3.6200,6.4500,-64.6117,NaN,NaN,10.7746,0.5967,0.1200,0.0000,0.0000
156,454.0000,4.8881,7.6500,-98.0556,NaN,NaN,3.7849,0.6073,0.0690,0.0000,0.0000
157,451.0000,5.1575,6.8500,0.0000,NaN,NaN,5.5667,NaN,0.0370,0.0000,0.0000
158,426.0000,-6.9171,7.3500,0.0000,NaN,NaN,17.8337,NaN,0.1474,0.0000,0.0000
159,421.0000,-10.1643,6.0500,0.0000,NaN,NaN,9.6763,NaN,0.1571,0.0000,0.0000
160,416.0000,1.7479,6.0000,0.0000,NaN,NaN,16.8967,NaN,0.0385,0.0000,0.0000
161,405.0000,0.5418,7.4500,0.0000,NaN,NaN,2.4621,NaN,0.0580,0.0000,0.0000
162,391.0000,1.9398,7.6000,0.0000,NaN,NaN,25.5014,NaN,0.0408,0.0000,0.0000
163,386.0000,-3.5668,6.7500,-68.3827,NaN,NaN,11.9984,0.6107,0.1579,0.0000,0.0132
164,369.0000,-7.8572,8.3000,-38.0070,NaN,NaN,18.8824,0.6228,0.1789,0.0000,0.0000
165,368.0000,-0.3851,7.1000,0.0000,NaN,NaN,20.0331,NaN,0.0649,0.0000,0.0000
166,364.0000,4.9102,6.1500,0.0000,NaN,NaN,9.5088,NaN,0.0000,0.0000,0.0000
167,360.0000,0.6875,6.3000,0.0000,NaN,NaN,11.5220,NaN,0.0093,0.0000,0.0000
168,353.0000,1.8824,6.1500,-86.9162,NaN,NaN,13.2662,0.5863,0.0213,0.0000,0.0000
169,323.0000,-23.8963,7.5500,0.0000,NaN,NaN,10.0597,NaN,0.2480,0.0000,0.0160
170,318.0000,1.5599,7.6000,0.0000,NaN,NaN,14.1235,NaN,0.0769,0.0000,0.0000
171,304.0000,2.2583,5.9500,-80.8982,NaN,NaN,11.0413,0.5919,0.0545,0.0000,0.0000
172,298.0000,4.8593,7.2000,0.0000,NaN,NaN,19.8312,NaN,0.0526,0.0000,0.0000
173,296.0000,-8.3232,6.2500,0.0000,NaN,NaN,16.7142,NaN,0.0368,0.0000,0.0000
174,293.0000,-3.6837,6.4000,0.0000,NaN,NaN,11.2206,NaN,0.1290,0.0000,0.0000
175,280.0000,3.4821,7.0500,0.0000,NaN,NaN,18.0645,NaN,0.1000,0.0000,0.0000
176,270.0000,2.5127,7.3500,-53.0330,NaN,NaN,8.1217,0.6109,0.0000,0.0000,0.0000
177,268.0000,3.8484,6.2000,0.0000,NaN,NaN,8.6368,NaN,0.0714,0.0000,0.0000
178,268.0000,5.0841,7.3000,0.0000,NaN,NaN,21.7122,NaN,0.0000,0.0000,0.0000
179,260.0000,-21.9228,4.8000,-79.8995,NaN,NaN,20.4848,0.5766,0.0307,0.0000,0.0000
180,257.0000,-27.4625,5.5500,0.0000,NaN,NaN,9.5103,NaN,0.2759,0.0000,0.0086
