0	-3623005.899234607
100	-3622614.8747251797
200	-3620952.3176049124
300	-3633093.2646944546
400	-3644587.0365790264
500	-3644204.157457129
600	-3645614.4277721513
700	-3639905.752907133
800	-3623038.640554692
900	-3612915.357048539
1000	-3600595.7449831055
1100	-3591047.674692676
1200	-3584022.835687904
1300	-3578338.7471210696
1400	-3573110.4377982956
1500	-3565968.6107845902
1600	-3558804.8651246186
1700	-3554025.1574514518
1800	-3549922.492649898
1900	-3543177.2346264976
2000	-3538014.7109529497
2100	-3532000.716528177
2200	-3530457.182845512
2300	-3526513.8866351326
2400	-3523227.634782426
2500	-3520261.3349935934
2600	-3514026.8318068697
2700	-3511354.584096198
2800	-3509778.559609924
2900	-3507188.23454863
3000	-3505858.752440964
3100	-3504873.9194037337
3200	-3505268.1224811785
3300	-3503800.3285964145
3400	-3504290.0483499714
3500	-3504203.4467145707
3600	-3501883.8939422583
3700	-3501668.6160428845
3800	-3501808.3981216154
3900	-3501878.5767447487
4000	-3501037.272996417
4100	-3501422.6852481095
4200	-3499308.495959334
4300	-3498687.106333862
4400	-3497095.7256330233
4500	-3497746.051649196
4600	-3496503.8550786288
4700	-3496372.6223751144
4800	-3496834.1402281066
4900	-3495623.3181055575
5000	-3493490.208689177
5100	-3494021.0760127255
5200	-3492441.7861196906
5300	-3492164.53837243
5400	-3492582.122336382
5500	-3490841.3235865454
5600	-3489530.0099173347
5700	-3489321.775888282
5800	-3488705.074124556
5900	-3487772.0809619566
6000	-3488510.3387166923
6100	-3487586.4015814248
6200	-3486400.035944924
6300	-3485220.405750977
6400	-3483702.4226170555
6500	-3484298.7113562045
6600	-3483647.3631545063
6700	-3483030.524297659
6800	-3481512.6479819347
6900	-3480935.345097943
7000	-3479903.1330906576
7100	-3478267.827352149
7200	-3478113.530512573
7300	-3477454.1066572266
7400	-3476918.9920340115
7500	-3475862.425895151
7600	-3475285.6100823665
7700	-3474830.8548386595
7800	-3474195.627438546
7900	-3472715.300772089
8000	-3473162.7464281884
8100	-3473281.8219406526
8200	-3471907.6126286173
8300	-3472882.859641128
8400	-3472197.7996866247
8500	-3470514.7672028216
8600	-3471381.041579998
8700	-3471399.880834518
8800	-3469458.425549626
8900	-3469532.8755867104
9000	-3469016.836958535
9100	-3468068.116489609
9200	-3468289.985851594
9300	-3468427.283944508
9400	-3468387.932616949
9500	-3467900.6373920273
9600	-3466072.769464398
9700	-3466488.3990405034
9800	-3466105.7414130135
9900	-3465823.674184525
10000	-3463910.8746936265
10100	-3463748.384793441
10200	-3462443.7808898734
10300	-3463010.326450744
10400	-3461927.670596274
10500	-3461176.8626491674
10600	-3461285.237555998
10700	-3459088.1313698106
10800	-3460552.8843508763
10900	-3459289.6308345944
11000	-3458529.4770636666
11100	-3458749.8887538793
11200	-3457463.8012149087
11300	-3457933.3300962797
11400	-3458634.1731751896
11500	-3456723.034596873
11600	-3458100.835743473
11700	-3457686.6037292606
11800	-3456416.330449124
11900	-3457086.560757453
12000	-3457392.62278023
12100	-3455598.9036385305
12200	-3456536.746008655
12300	-3455198.3838661416
12400	-3454651.3732610163
12500	-3454366.2244757316
12600	-3454128.991257695
12700	-3455347.4339474672
12800	-3455433.3679102566
12900	-3454402.5333513627
13000	-3453426.1367814434
13100	-3454107.9380588285
13200	-3454345.1322986074
13300	-3453736.560718637
13400	-3453095.69554692
13500	-3452347.8728400236
13600	-3452963.1602413715
13700	-3453426.819903447
13800	-3452480.7892233143
13900	-3453164.1115565607
14000	-3453439.0988134826
14100	-3452590.3754791743
14200	-3453072.4738766197
14300	-3452449.329411994
14400	-3451391.9911651937
14500	-3451322.755827557
14600	-3450892.7740238924
14700	-3450611.405920023
14800	-3450443.444395216
14900	-3450694.1562959948
15000	-3449701.447127061
15100	-3450772.6448304774
15200	-3449474.280913078
15300	-3450166.419579294
15400	-3449870.708706364
15500	-3448672.8910259847
15600	-3450335.928422292
15700	-3448838.1906533735
15800	-3449621.3130763634
15900	-3448655.7276735418
16000	-3447861.093420255
16100	-3448918.8885102025
16200	-3448046.0732351216
16300	-3448156.6341597065
16400	-3447719.2617579233
16500	-3446652.2493692874
16600	-3448258.486334064
16700	-3447974.2481942996
16800	-3446235.2780892486
16900	-3446182.7735324115
17000	-3446179.985544381
17100	-3446829.1949847736
17200	-3445390.4213532326
17300	-3445742.6510467315
17400	-3444179.7544788956
17500	-3445490.0255731232
17600	-3444408.9791533207
17700	-3444536.803728464
17800	-3445029.664851627
17900	-3443311.356243576
18000	-3444438.973008505
18100	-3443720.279011704
18200	-3444277.1315065203
18300	-3443288.0171125433
18400	-3444472.678469543
18500	-3444094.5671475423
18600	-3442991.958771051
18700	-3443722.2948189266
18800	-3443321.9759237906
18900	-3441725.9863408944
19000	-3442935.642300196
19100	-3441535.116519059
19200	-3441936.725013003
19300	-3441534.949031683
19400	-3441075.454569905
19500	-3440678.9500722624
19600	-3440852.862789395
19700	-3440341.6257593455
19800	-3440661.567278502
19900	-3440648.612641531
20000	-3440460.208218879
20100	-3440893.45617135
20200	-3440099.624024874
20300	-3438304.9515809696
20400	-3438939.6860125614
20500	-3439780.828426371
20600	-3439341.1877367334
20700	-3438791.5032015787
20800	-3438793.577146134
20900	-3439191.4628293975
21000	-3438728.026464397
21100	-3438586.6280830633
21200	-3439047.4830164025
21300	-3438510.888992345
21400	-3438480.3379569063
21500	-3437155.835546838
21600	-3437413.762105792
21700	-3438043.1301393257
21800	-3437256.050212584
21900	-3437136.8309989106
22000	-3437191.1660340666
22100	-3435754.59374195
22200	-3437126.2444081185
22300	-3435085.3927460676
22400	-3436048.3212694363
22500	-3434479.514804296
22600	-3435529.834018634
22700	-3435982.131986855
22800	-3434346.4035585634
22900	-3434671.3256308786
23000	-3434786.639819897
23100	-3434657.4631648613
23200	-3434837.8943301095
23300	-3434271.8932310794
23400	-3433003.076891223
23500	-3432794.4799507186
23600	-3433679.1553555224
23700	-3433748.49866565
23800	-3433199.0725458087
23900	-3433823.880101175
24000	-3433144.0549489595
24100	-3432189.270665457
24200	-3431963.879335461
24300	-3433370.045877248
24400	-3431797.565199517
24500	-3432825.2554993033
24600	-3433127.4078538404
24700	-3431854.4472273826
24800	-3431983.5247677453
24900	-3430766.2966539464
25000	-3431619.938471176
25100	-3431447.348681534
25200	-3431562.823763275
25300	-3431206.804996371
25400	-3429923.399328096
25500	-3431319.5466088443
25600	-3431063.871348096
25700	-3431314.018823917
25800	-3430816.5651057316
25900	-3431022.010176831
26000	-3431719.6014071475
26100	-3430948.882418669
26200	-3430274.212067798
26300	-3429833.1077439175
26400	-3430962.2594294758
26500	-3429862.3828064757
26600	-3430427.334066097
26700	-3430612.5178315486
26800	-3429665.7313095704
26900	-3430384.692240736
27000	-3430001.6996896993
27100	-3428844.6190606407
27200	-3429457.759672277
27300	-3430276.1085722595
27400	-3428076.5771916704
27500	-3429254.206488057
27600	-3428282.725808636
27700	-3428849.1045185677
27800	-3429651.0960229007
27900	-3428654.677478677
28000	-3428333.6431628074
28100	-3428599.554498094
28200	-3428377.10300781
28300	-3427716.8327519903
28400	-3428716.5777681395
28500	-3428802.741538769
28600	-3429517.2244276833
28700	-3427432.578229223
28800	-3427917.7003276
