iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
6700	1558118632034	9406	73	0.004532554702345894	0.002498678231546126	8983	422	0.9855946081100604
6800	1558119802581	9307	74	0.004545978863613633	0.00250206542708115	8915	392	0.9855609588051607
6900	1558120974708	9349	119	0.004562503472723838	0.0025066403056878423	8931	417	0.985561681131719
7000	1558122141925	9200	77	0.004584084367742007	0.002510408720781551	8795	404	0.9855309100203363
7100	1558123310681	9304	70	0.004606154222276551	0.0025145615261660394	8923	380	0.9855131296742863
7200	1558124487068	13642	74	0.0046324691344305285	0.0025176606728854476	13260	382	0.9854779690399724
7300	1558125660556	9099	69	0.004658406214230944	0.002519735307284794	8720	378	0.9854579994888151
7400	1558126833281	9349	71	0.0046778534677231155	0.002521742258749056	8900	448	0.9854586884772245
7500	1558127997955	9392	72	0.0047022792181092826	0.002522829697906061	8957	434	0.9854249613833109
7600	1558129171488	9422	72	0.004721015257759454	0.002524194088316352	9032	390	0.9853824441308189
7700	1558130348715	9253	73	0.0047414848811494995	0.0025267490886279375	8991	261	0.9853835665151633
7800	1558131533092	9166	70	0.0047593652416460155	0.002529518723112039	8820	345	0.985358462889084
7900	1558132710638	9391	72	0.0047745896629513155	0.002532679577156046	9008	382	0.9853417604765132
8000	1558133883651	9360	70	0.004788569460033116	0.0025366334800772535	8956	403	0.9853203796103882
8100	1558135061204	9211	125	0.004807116583506506	0.0025411157976970486	8829	382	0.985316934668341
8200	1558136242900	9354	68	0.004818462666829653	0.0025462538471041274	8953	400	0.985302432573594
8300	1558137422334	14128	73	0.004833520397390734	0.0025515260428690296	13896	231	0.985298565348328
8400	1558138601436	9423	75	0.004846822318779379	0.0025554464092007816	8958	465	0.9852929756520387
8500	1558139778805	9490	75	0.00485963528065165	0.002557829458271885	9008	482	0.9852569815640037
8600	1558140958197	9438	71	0.004870092346672297	0.0025600571414703833	9049	389	0.9852502250325047
8700	1558142137228	9515	77	0.004887328169624501	0.002560526043966591	9089	425	0.9852281329525376
8800	1558143318561	9459	69	0.0049016857990598645	0.002561297385524071	8940	519	0.9852332114638781
8900	1558144503377	9353	75	0.004915309989220665	0.0025616582392266147	9158	195	0.9852006623178904
9000	1558145688520	9408	80	0.004928122951092935	0.0025616376294680036	9088	320	0.9851871048040273
9100	1558146866900	9173	70	0.004941647126807206	0.0025614290928572063	8961	211	0.9851711691688799
9200	1558148047992	9582	89	0.004957849467145254	0.002561822751441799	9135	447	0.9851833153677754
9300	1558149224277	9106	76	0.004972673830664429	0.0025624786051803177	8900	206	0.9851808372320446
9400	1558150405259	13471	78	0.004990554191160945	0.0025638918980355973	13016	454	0.9851448875948748
9500	1558151583000	9345	83	0.005007334392745619	0.0025648766542532508	8915	429	0.9850965250536189
9600	1558152766630	9473	79	0.005027759565270539	0.0025666232398321026	9021	451	0.9851128829719848
9700	1558153946775	9565	83	0.005046284463311367	0.0025684434839565225	9079	486	0.9850799671063598
9800	1558155127260	9455	84	0.00506547612432907	0.0025708482403473463	8975	480	0.9850758442886195
9900	1558156311664	9433	76	0.005086190227477303	0.0025745225090881107	8985	447	0.9850387722671052
10000	1558157492513	9337	77	0.005102981541778257	0.00257755604604342	8914	423	0.985024536877549
10100	1558158672160	9215	74	0.005116505717492527	0.002580799461073105	9023	191	0.985001266849656
10200	1558159853235	9205	78	0.005135397335170636	0.0025827750710701305	8968	237	0.984977241157056
10300	1558161034349	9528	77	0.005144431973507284	0.0025832012906343038	9105	422	0.9849883872114861
10400	1558162218214	9453	123	0.005162223432273551	0.0025833684857766446	9039	414	0.9849948214742129
10500	1558163398061	14121	74	0.005181103937235378	0.002583101412573343	13750	370	0.98495108182293
10600	1558164583015	9192	77	0.005190716436818651	0.0025829790954852556	8989	203	0.984942036071877
10700	1558165764410	9484	74	0.0052067187482636385	0.002583652022396588	8989	494	0.9849289119539489
10800	1558166950268	9162	73	0.005221954282285219	0.002585034095735865	8966	196	0.9849035193972463
10900	1558168130606	9220	79	0.005235033949348239	0.002586029827564613	9021	199	0.9848956293686866
11000	1558169318073	9152	73	0.005251247402402569	0.0025878547058359397	8954	198	0.9848978519119428
11100	1558170501748	9165	76	0.005259393023436719	0.002590531535430675	8959	206	0.9848510229255337
11200	1558171692624	9457	75	0.0052702390345272096	0.002593583243119908	9046	411	0.9848506450931801
11300	1558172878923	9486	79	0.005281385088957294	0.002595866901934988	9214	272	0.984853089890762
11400	1558174079555	9407	77	0.005287185926856101	0.0025988221461978227	9094	313	0.9848320868569904
11500	1558175269679	9210	78	0.0052973318368208745	0.0026002631219833074	9008	201	0.9848289419582829
11600	1558176459692	13766	76	0.005304899596608399	0.0026028903174256483	13337	429	0.984823374487426
11700	1558177641403	9281	76	0.005310811561670019	0.002604822756685702	9078	202	0.9848220965250536
11800	1558178832998	9376	78	0.005322302110304822	0.0026064481227375757	9087	289	0.9847954593441275
11900	1558180019594	9612	79	0.005331336748641471	0.0026086315376379924	9198	413	0.9848079055863624
12000	1558181201759	9584	79	0.005341682687499305	0.002610391415901392	9132	452	0.9848029715403336
12100	1558182392571	9188	78	0.005353528843055108	0.002611392757486922	8917	270	0.9847767677553424
12200	1558183583171	9581	78	0.005364341515996755	0.0026127406844805713	9180	400	0.9847668663251359
12300	1558184771757	9582	79	0.005375298654250058	0.0026137316602111785	9103	478	0.9847417738117729
12400	1558185961034	9116	122	0.00538668918843833	0.0026144451968835606	8915	200	0.9847536644181938
12500	1558187151974	9455	78	0.005395923855668041	0.0026153990994389146	9010	444	0.9847355840288041
12600	1558188343315	9285	78	0.005407458855167969	0.0026158384897364013	9073	211	0.9847314389856313
12700	1558189539963	13596	76	0.005416471268072055	0.0026164926361576385	13393	202	0.9847194817029127
12800	1558190731835	9232	76	0.0054303065998421995	0.002616418855660836	9034	198	0.9847086801426873
12900	1558191916706	9470	79	0.005437374287397069	0.0026164351971262436	9056	414	0.9846865769500039
13000	1558193110133	9492	78	0.005448742596152778	0.0026160894653767643	9086	406	0.9846846989009523
13100	1558194298458	9412	77	0.005457743896340583	0.0026159305629183615	8950	461	0.9846612510695989
13200	1558195490037	9489	79	0.005465533910453732	0.0026152505628354345	9062	427	0.9846531498994299
13300	1558196682177	9440	83	0.0054753353262137865	0.002614668367642484	9070	370	0.9846721637569871
13400	1558197875694	9703	79	0.005476279907097692	0.0026145645871420227	9272	431	0.9846435040616978
13500	1558199066496	9381	78	0.00547859135208419	0.0026140748309847355	9193	187	0.9846534832809184
13600	1558200253250	9590	81	0.005478713591963284	0.002614096782206925	9161	428	0.984656116994677
13700	1558201442492	9511	81	0.0054842143865224974	0.0026140320261014665	9097	413	0.9846417927033905
13800	1558202641423	13431	83	0.005481158389545156	0.002614291538328236	13011	420	0.9846442708391212
13900	1558203833868	9526	80	0.005485358996299466	0.0026139317821868026	9040	485	0.984647304610666
14000	1558205025875	9502	80	0.0054814362074521875	0.002613922757795458	9189	313	0.9846367475301988
14100	1558206213120	9409	82	0.005481902941536	0.0026142636114955624	9034	375	0.9846539389022859
14200	1558207396676	9433	83	0.005486270239034527	0.0026143382456510055	8952	480	0.9846439930212142
14300	1558208587913	9554	82	0.005486236900885683	0.002614019099270622	9047	506	0.9846471934835032
14400	1558209781028	9352	78	0.005482869747852468	0.002614512879818644	8953	398	0.9846512496249459
14500	1558210966477	9546	81	0.005484103259359685	0.002614349587115803	9078	467	0.9846344138597798
14600	1558212154293	9475	74	0.005485170080122685	0.002614777635948492	9087	387	0.9846421483103115
14700	1558213341864	9496	82	0.005481858490670875	0.002615182879900351	9041	454	0.9846548168068721
14800	1558214528319	9574	127	0.005486003533843777	0.0026153340994309877	9129	445	0.9846451931945726
14900	1558215720726	14057	79	0.005484925600364497	0.0026164498312743695	13560	497	0.9846510940469179
15000	1558216908824	9190	130	0.005490081900718992	0.00261752629482028	8960	229	0.9846554502317001
15100	1558218099580	9501	84	0.005490648649249336	0.0026194151974896582	9095	405	0.9846423705646371
15200	1558219284961	9712	80	0.005491915498905397	0.002621500685548864	9336	376	0.9846156444819807
15300	1558220476289	9845	79	0.0054967050796226125	0.0026240819053758423	9400	444	0.9846306910998255
15400	1558221668182	9426	79	0.005504050585084512	0.002627111417940417	8983	443	0.9846218120395168
15500	1558222856624	9465	84	0.005510340382499694	0.0026304251988323413	9083	381	0.9846315356662629
15600	1558224047312	9422	81	0.00551361863380266	0.002634614101782207	9222	199	0.9846117883694311
15700	1558225235585	9427	77	0.005522553257692778	0.0026395984926339626	9227	199	0.9846060208696812
15800	1558226422373	9589	81	0.005529076422149866	0.002644542761529605	9167	422	0.9845978307977818
15900	1558227618649	9311	82	0.005532488026048207	0.002649687030449638	9109	201	0.9845904519541712
16000	1558228819394	13186	81	0.005539289008412327	0.0026543643480932133	12763	422	0.9845800504517319
16100	1558230015838	9460	86	0.0055451565226088215	0.002658235811979977	9072	387	0.9845878738039939
16200	1558231212277	9558	83	0.005549412692944536	0.0026617395928950722	9175	382	0.9845914854367853
16300	1558232408869	9593	86	0.0055571138053274365	0.0026645795932414137	9111	482	0.9845875070843566
16400	1558233602656	9263	87	0.005567170813561959	0.002667457520421649	9063	200	0.9845717048018047
16500	1558234799285	9390	80	0.005582573038327758	0.00266977569143606	9105	285	0.9845386555835843
16600	1558235996405	9508	86	0.005600997921922055	0.0026716677648375322	9094	414	0.9845349772744952
16700	1558237191722	9359	88	0.005617000233367042	0.002672762886922303	9137	222	0.9844964272617156
16800	1558238387516	9386	80	0.005634424972496027	0.0026722808136927824	9009	376	0.9845151633013658
16900	1558239579717	9465	84	0.0056536055207974485	0.0026710800818390344	9047	418	0.9844909375798726
17000	1558240774444	9641	85	0.005670485736828653	0.0026698514231526123	9240	400	0.9844854145598809
17100	1558241971856	13796	79	0.005682520808561237	0.002668842032785614	13352	444	0.9844505761943392
17200	1558243175321	9567	79	0.005690466400702324	0.0026687759352165773	9175	391	0.9844608776823319
17300	1558244373492	9525	82	0.005703834998388656	0.002668407398586268	9124	400	0.9844232944758687
17400	1558245569542	9982	82	0.005708657917254715	0.002668767276678936	9526	456	0.9844178603576073
17500	1558246766759	9319	86	0.005721704246168891	0.002668449593713365	9040	278	0.9843921121939836
17600	1558247967477	9595	86	0.005731327858468445	0.0026688759352287723	9156	439	0.9844193383488726
17700	1558249162259	9622	86	0.005733561514440975	0.0026696943499627257	9210	411	0.9844065031615677
17800	1558250362783	9515	89	0.005740284707791125	0.0026704855695714107	9156	359	0.9843959905319657
17900	1558251559174	9588	86	0.0057476191005367445	0.0026720520331770773	9250	337	0.9843840999255448
18000	1558252763220	9770	83	0.005751586340249147	0.0026732109357574313	9399	371	0.9843921233066999
18100	1558253963164	9790	86	0.005754675675375332	0.0026747548383847363	9368	422	0.9843948681476213
18200	1558255165368	14133	89	0.005761632235767388	0.002675406179927583	13922	211	0.9843636303021548
18300	1558256365391	9482	84	0.005765266093991354	0.0026764338629797395	9106	375	0.9843604520652983
18400	1558257564602	9665	91	0.0057685443452943205	0.0026781815461197006	9186	479	0.9843584962272328
18500	1558258766670	9408	88	0.005772789402913754	0.002678945082798181	9203	205	0.9843860335381778
18600	1558259965775	9417	91	0.005787024792470024	0.002679765448751884	9155	262	0.9843575405336327
18700	1558261162396	9542	86	0.00579532599153211	0.002681371790411194	9123	418	0.9843408381210619
18800	1558262364791	9775	86	0.005802927089468479	0.002682968863776691	9379	396	0.9843346927889584
18900	1558263563276	9387	89	0.005815284429973218	0.0026860744739115212	9140	247	0.9843134452754286
19000	1558264763198	9562	91	0.005829708735706269	0.0026901553280677232	9334	228	0.9843308144509763
19100	1558265957537	9640	90	0.00584602220320713	0.002696558255677836	9189	450	0.9842886528054052
19200	1558267157824	9572	87	0.005857390511962839	0.0027030177686607035	9367	204	0.9842844188605021
19300	1558268364182	9510	86	0.005871425872626046	0.0027101660622153734	9019	490	0.9842710058119506
19400	1558269564261	9520	91	0.005880560525409226	0.0027175105753061675	9153	367	0.9842388456110327
19500	1558270766109	9549	88	0.00589439585717937	0.0027240231370759924	9101	447	0.9842485692377788
19600	1558271973476	9978	91	0.005902219209441364	0.002730023625612637	9478	500	0.9842282107415515
19700	1558273178401	9548	93	0.0059103314923266695	0.002734652162762459	9104	443	0.9842420238478892
19800	1558274372768	9194	88	0.005924111260515408	0.0027382175290509183	8974	220	0.9842226766088435
19900	1558275573796	9508	90	0.005941691577672331	0.0027408498464451033	9223	284	0.9841843933012546
20000	1558276778596	9557	98	0.0059560492071076936	0.002742834602784708	9339	218	0.9841923166679631
20100	1558277984724	9541	87	0.005967006345360996	0.0027441517980672926	9193	347	0.9841756031426762
20200	1558279190845	9565	88	0.005978874726349361	0.002745295700645817	9131	434	0.9841622345449899
20300	1558280396166	9634	87	0.005989898540900352	0.002746366066630008	9265	368	0.9841381977396735
20400	1558281607927	13476	91	0.0059980886127996265	0.0027471358228214416	13273	203	0.9841419204996277
20500	1558282819638	9751	87	0.006007656661517775	0.0027471767984361952	9381	370	0.9841375754275618
20600	1558284027578	9599	92	0.006011801704690677	0.002746915700843378	9232	367	0.9841398535343994
20700	1558285236323	9739	89	0.006020669652283108	0.0027465961886092914	9334	404	0.9841242068298754
20800	1558286445578	9729	92	0.006025937079800416	0.00274510106647574	9309	420	0.984121662017847
20900	1558287662066	9588	89	0.0060371275850956245	0.002744065456593348	9185	403	0.9841158389545156
21000	1558288873350	9618	90	0.006047006789869648	0.0027426138710504723	9230	387	0.9840994254725682
21100	1558290081572	9570	91	0.006056397035127296	0.002741054236713931	9366	203	0.9840821340860346
21200	1558291293618	9337	87	0.006061808927956261	0.0027397452121640502	9131	206	0.9840803782768622
21300	1558292503702	9391	88	0.006070843566292909	0.002738938138894895	9155	235	0.984070687988265
21400	1558293711409	9479	90	0.006077222265438341	0.002737751553384336	9267	211	0.9840777667885361
21500	1558294925645	13534	89	0.006085579028081834	0.0027369524069454157	13306	224	0.9840590974251836
21600	1558296136436	9284	93	0.006095536021869826	0.0027368365532727504	9047	236	0.9840512962983542
21700	1558297340739	9435	91	0.00610202584817807	0.0027374636265199547	9201	234	0.9840432951426317
21800	1558298552088	9666	91	0.0061040817006901	0.0027387276510643477	9210	456	0.9840422838854501
21900	1558299765486	9845	91	0.006110793781323969	0.0027396114316599308	9327	514	0.9840243368486559
22000	1558300975460	9674	88	0.006118783824330181	0.0027404760659117157	9245	428	0.9840311822818851
22100	1558302184399	9708	94	0.006123006656517053	0.002741952163652703	9270	438	0.9840279707068799
22200	1558303390817	9762	96	0.006134763910342605	0.002742916554014214	9386	376	0.9840188360540967
22300	1558304600340	9402	92	0.006137608765710603	0.0027444605785927534	9156	245	0.9839889539600164
22400	1558305809572	10099	96	0.006143476279907098	0.002746314725160332	9592	507	0.9840051563003545
22500	1558307024359	9980	93	0.00615379999333237	0.002747887408278952	9593	387	0.9839896318357096
22600	1558308243585	13812	96	0.006165246091102048	0.0027494364328581014	13381	430	0.9839773745096514
22700	1558309454470	9596	98	0.006184637781012813	0.002750808750098628	9143	452	0.9839548712591819
22800	1558310664887	9664	92	0.006206663184682232	0.00275248996981585	9252	412	0.9839348905953083
22900	1558311878212	9777	93	0.0062279662617933705	0.002754303018817441	9333	443	0.9839162656828209
23000	1558313088692	9981	130	0.006249213775323103	0.002756292287352718	9531	450	0.9838940291375421
23100	1558314303608	9635	94	0.0062788847277940145	0.002759514726770089	9177	454	0.9838687810461512
23200	1558315518062	9552	99	0.006299821085267872	0.002762579361290166	9220	331	0.9838455554691233
23300	1558316732742	9900	97	0.006317934812806294	0.002766463386154071	9403	497	0.9838336426372698
23400	1558317947394	9855	175	0.006335315101070154	0.002771062167202703	9533	322	0.9838378099058753
23500	1558319167762	9557	88	0.006351228510784891	0.0027774552167628315	9344	210	0.9837960816562392
23600	1558320385665	9727	93	0.006365786169113316	0.0027827497296036255	9401	326	0.9837638992298887
23700	1558321617335	13925	97	0.006367219709513597	0.0027882148522213237	13713	211	0.9837797015124407
23800	1558322837988	9777	93	0.00637827686221343	0.0027925955844628762	9425	351	0.9837686221343083
23900	1558324057338	9735	102	0.006382788625023615	0.0027960038775614485	9311	421	0.983775567581984
24000	1558325275332	9731	99	0.006387922699945548	0.0027982541217383074	9297	434	0.983768488781713
24100	1558326500704	9909	103	0.006394345849956105	0.0028002325366137237	9414	495	0.9837589985220088
24200	1558327726137	9991	97	0.006400513407492194	0.0028018871709618504	9506	485	0.983747863580295
24300	1558328950371	9939	97	0.006408536788647249	0.0028033679028497444	9538	399	0.9837482636380811
24400	1558330173042	10050	99	0.006416782424127929	0.0028035664394593218	9594	456	0.9837507751119606
24500	1558331404639	9806	98	0.006427884027692889	0.0028038707077891107	9418	388	0.9837374398524231
24600	1558332627307	9782	100	0.006434729460922133	0.0028037224150880996	9364	417	0.9837073910675986
24700	1558333849793	10078	94	0.006444230833342594	0.0028041660736787895	9605	473	0.9837077133363709
24800	1558335075134	14360	96	0.006454843477391179	0.0028034147321237476	13914	446	0.9836906553168792
24900	1558336302654	9753	95	0.006462844633113672	0.002803219000392561	9534	219	0.9836866880771667
25000	1558337526552	9711	101	0.006473112782957539	0.002802381927119747	9439	272	0.983667496416149
