Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
246,1676.0000,5.0673,8.6000,0.0000,NaN,NaN,35.5711,NaN,0.0833,0.0000,0.0833
247,1663.0000,6.1854,6.4000,0.0000,NaN,NaN,37.2222,NaN,0.1111,0.0000,0.0000
248,1653.0000,-8.5318,8.1000,0.0000,NaN,NaN,8.5359,NaN,0.0062,0.0000,0.0000
249,1630.0000,5.3774,6.5500,-4.6151,NaN,NaN,38.3291,0.6345,0.0556,0.0000,0.0000
250,1629.0000,4.2118,6.7500,0.0000,NaN,NaN,31.2425,NaN,0.3750,0.0000,0.1250
251,1629.0000,2.2636,7.5500,-91.3138,NaN,NaN,42.5966,0.5581,0.0968,0.0000,0.0323
252,1625.0000,2.8551,6.6500,0.0000,NaN,NaN,7.3831,NaN,0.0294,0.0000,0.0147
253,1622.0000,4.9076,7.8000,0.0000,NaN,NaN,5.5543,NaN,0.0000,0.0000,0.0000
254,1621.0000,3.5795,7.9500,-46.8010,NaN,NaN,35.3097,0.6179,0.0952,0.0000,0.0000
255,1606.0000,2.2746,7.2500,-40.1152,NaN,NaN,19.7271,0.6413,0.1034,0.0000,0.0000
256,1606.0000,-1.6900,6.6000,0.0000,NaN,NaN,13.0739,NaN,0.0085,0.0000,0.0000
257,1599.0000,5.0193,7.0500,0.0000,NaN,NaN,18.1335,NaN,0.0833,0.0000,0.0000
258,1591.0000,5.3677,7.1000,0.0000,NaN,NaN,44.2400,NaN,0.1250,0.0000,0.0000
259,1589.0000,2.5095,7.9500,-58.9726,NaN,NaN,46.9098,0.6028,0.0278,0.0000,0.0278
260,1587.0000,5.8863,7.0500,0.0000,NaN,NaN,63.1299,NaN,0.1000,0.0000,0.0000
261,1583.0000,3.2482,7.4500,-69.2268,NaN,NaN,8.1029,0.6095,0.3000,0.0000,0.0000
262,1580.0000,1.2309,8.7000,0.0000,NaN,NaN,40.4066,NaN,0.0000,0.0000,0.0000
263,1577.0000,5.5105,7.5500,0.0000,NaN,NaN,43.5349,NaN,0.0385,0.0000,0.0000
264,1574.0000,1.1373,8.6000,-208.0643,NaN,NaN,34.4170,0.4117,0.1176,0.0000,0.0294
265,1567.0000,4.9367,6.9500,0.0000,NaN,NaN,42.3850,NaN,0.0500,0.0000,0.0000
266,1566.0000,3.3816,7.2500,-97.0209,NaN,NaN,25.1163,0.5224,0.0702,0.0000,0.0000
267,1564.0000,4.5933,7.2500,-5.7071,NaN,NaN,15.3941,0.6461,0.1176,0.0000,0.0000
