iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
0	1601272763840	0	0	0.001	0.0	0	0	0.9890560947524264
100	1601272774339	21	4	0.0010945879256456653	0.0011264309764309763	7	13	0.9890190820858694
200	1601272784071	22	5	0.001267313702911663	0.0015114478114478115	8	13	0.988768218456983
300	1601272793972	22	6	0.0015134068103306465	0.0020681818181818184	9	12	0.9885777265997697
400	1601272804363	24	6	0.0017562099029445632	0.002543602693602694	10	13	0.9883883862477381
500	1601272815146	25	7	0.00200690903109064	0.0029170033670033674	10	15	0.9881544661950978
600	1601272825725	24	7	0.0021975653890442507	0.003255050505050505	11	13	0.987901299555848
700	1601272836917	27	7	0.002385096232933048	0.0035213804713804717	12	14	0.9878183911827603
800	1601272847961	25	7	0.0025069912814607667	0.003726262626262626	11	14	0.9876367823655207
900	1601272858631	25	8	0.002596479684158579	0.003916666666666666	12	13	0.9875477874650436
1000	1601272890427	26	7	0.0026719855239348577	0.004106397306397306	13	13	0.9874591215660471
1100	1601272941094	26	7	0.0027409113341010033	0.004214646464646464	12	13	0.9873995722980753
1200	1601272991456	25	7	0.0027762789932554697	0.00428030303030303	12	13	0.9873345945056753
1300	1601273041726	27	7	0.002809672643526896	0.004361784511784512	13	13	0.9873829577233098
1400	1601273091949	26	7	0.0028378022701102154	0.004442592592592593	13	13	0.9872683007073532
1500	1601273115242	27	8	0.002862806382628722	0.004475757575757576	13	14	0.9873619016285573
1600	1601273125918	27	7	0.0029091955913801613	0.004528282828282828	13	14	0.9872822832702747
1700	1601273136604	27	7	0.002928113176509294	0.004583164983164983	13	14	0.9872145089652904
1800	1601273147279	27	8	0.0029499917749629873	0.0046543771043771045	13	14	0.9872143444645501
1900	1601273157996	27	6	0.0029738443822997203	0.004694107744107744	13	14	0.9871756867905905
2000	1601273168721	27	8	0.0029972034874156932	0.00472996632996633	13	14	0.9871689422602402
2100	1601273179444	27	8	0.00300592202664912	0.004765151515151515	14	13	0.9871779898009541
2200	1601273190170	27	7	0.0030148050666228	0.004813636363636364	13	14	0.9870985359434118
2300	1601273200927	27	6	0.003029774633985853	0.004816161616161616	13	13	0.9871006744530351
2400	1601273211645	28	7	0.003043263694686626	0.004850841750841751	14	14	0.9871551241980588
2500	1601273222398	27	7	0.0030500082250370128	0.004896296296296296	12	14	0.9870945879256456
2600	1601273233205	28	13	0.003075999341997039	0.004938215488215488	14	13	0.9870054285244284
2700	1601273243959	34	7	0.0030937654219443987	0.00497996632996633	20	14	0.9871197565389044
2800	1601273254743	35	7	0.0031085704885671986	0.00500976430976431	21	14	0.9870442506991282
2900	1601273265508	28	7	0.003126994571475572	0.005048989898989899	14	14	0.9870942589241651
3000	1601273276345	27	7	0.0031309425892416514	0.005077777777777777	13	14	0.9870435926961671
3100	1601273287236	28	7	0.003130120085540385	0.0051087542087542084	14	14	0.9870944234249054
3200	1601273298051	28	7	0.0031478861654877445	0.005128282828282828	14	14	0.9870820858693864
3300	1601273308870	28	6	0.0031496956736305312	0.005162626262626263	14	13	0.9870557657509459
3400	1601273319665	29	7	0.003175357789110051	0.005200673400673401	15	14	0.987062345780556
3500	1601273330481	29	6	0.0031691067609804246	0.005215993265993266	15	13	0.9870057575259089
3600	1601273341378	29	6	0.0031511761802928114	0.0052414141414141415	14	14	0.9870912979108406
3700	1601273352209	29	7	0.0031840763283434775	0.0052415824915824916	15	14	0.9869483467675605
3800	1601273363028	28	7	0.0032015134068103307	0.00526986531986532	14	14	0.9870074025333114
3900	1601273373966	28	7	0.0031931238690574106	0.005276094276094276	13	15	0.986977956900806
4000	1601273384865	29	7	0.003204638920875144	0.005292929292929293	15	14	0.986964303339365
4100	1601273395863	29	7	0.003202664911992104	0.005330639730639731	14	15	0.9870424411909854
4200	1601273406796	34	7	0.0031890113505510776	0.005334848484848485	20	14	0.9869815759170917
4300	1601273417688	35	7	0.003215660470472117	0.005359090909090909	20	14	0.9870406316828426
4400	1601273428529	28	7	0.003216647474913637	0.005359595959595959	14	14	0.9869328836979766
4500	1601273439477	32	7	0.0032187859845369303	0.0053914141414141414	15	17	0.9869728573778582
4600	1601273450368	29	7	0.00324938312222405	0.005368518518518518	14	15	0.986924000658003
4700	1601273461673	29	7	0.0032332620496792236	0.005381144781144781	15	14	0.987009047540714
4800	1601273472813	28	7	0.003226846520809344	0.005400841750841752	14	14	0.986970060865274
4900	1601273483688	29	7	0.0032559631518341834	0.005414309764309765	15	14	0.9869463727586774
5000	1601273494672	29	7	0.0032271755222898504	0.0054	14	15	0.9870250041125185
5100	1601273505571	28	7	0.0032401710807698635	0.005456565656565656	14	14	0.9869200526402369
5200	1601273516497	28	8	0.0032462576081592367	0.0054601010101010105	14	14	0.9869718703734167
5300	1601273527380	29	7	0.003231946043757197	0.005476430976430977	14	14	0.9869705543674947
