Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
54,2551.0000,4.3138,8.9000,-472.8678,NaN,NaN,31.6073,0.0199,0.2500,0.0000,0.0000
55,2483.0000,4.5060,7.7000,-608.6305,NaN,NaN,42.0514,0.0149,0.2101,0.0000,0.0000
56,2412.0000,4.1841,7.9500,-347.3035,NaN,NaN,27.3046,0.0357,0.4286,0.0000,0.0000
57,2388.0000,4.4883,8.4000,-524.8780,NaN,NaN,33.6918,0.0305,0.2719,0.0000,0.0000
58,2386.0000,4.1571,7.3500,-238.4115,NaN,NaN,26.2679,0.0428,0.1900,0.0000,0.0000
59,2317.0000,4.8138,8.4500,-662.3375,NaN,NaN,71.3373,0.0334,0.1098,0.0000,0.0000
60,2184.0000,4.6672,6.8500,-695.1235,NaN,NaN,33.3165,0.0092,0.1571,0.0000,0.0000
61,2181.0000,4.7339,7.3000,-498.5993,NaN,NaN,83.6766,0.0184,0.2340,0.0000,0.0000
62,2136.0000,4.0503,7.0500,-349.7833,NaN,NaN,54.3128,0.0202,0.3165,0.0000,0.0000
63,2094.0000,4.4671,6.2000,-622.5173,NaN,NaN,84.4765,0.0162,0.2273,0.0000,0.0000
64,2037.0000,4.3041,5.7500,-543.6168,NaN,NaN,25.4268,0.0198,0.1810,0.0000,0.0000
65,2029.0000,4.0339,4.6500,-275.1704,NaN,NaN,29.9383,0.0241,0.2838,0.0000,0.0000
66,2014.0000,3.8792,8.4000,-286.6165,NaN,NaN,67.9293,0.0117,0.5075,0.0000,0.0000
67,1973.0000,4.0162,6.9500,-373.2199,NaN,NaN,56.0016,0.0142,0.3425,0.0000,0.0000
68,1958.0000,4.0851,6.8000,-291.2104,NaN,NaN,35.9525,0.0396,0.3733,0.0000,0.0000
69,1946.0000,4.0480,7.2500,-341.3619,NaN,NaN,52.3561,0.0293,0.2326,0.0000,0.0000
70,1923.0000,3.7771,6.9000,-367.2236,NaN,NaN,55.1757,0.0143,0.3729,0.0000,0.0000
71,1843.0000,3.9711,5.3000,-361.3528,NaN,NaN,23.5022,0.0156,0.2500,0.0000,0.0000
72,1840.0000,3.7570,6.8500,-374.9084,NaN,NaN,33.5840,0.0120,0.3281,0.0000,0.0000
73,1837.0000,4.2323,5.3500,-404.4560,NaN,NaN,21.3695,0.0425,0.1735,0.0000,0.0000
74,1831.0000,3.9292,5.6500,-278.3480,NaN,NaN,12.2022,0.0561,0.0851,0.0000,0.0000
