iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
0	1558365485513	0	0	0.001	0.0	0	0	0.9890536855323546
100	1558366644801	7932	58	0.001430428839721293	0.0011309839184126729	7754	177	0.9886380143798549
200	1558367781019	7696	54	0.0018715925633702645	0.001665014105489525	7414	195	0.9882010401502439
300	1558368909138	8372	60	0.0021146943447386845	0.0022455257616494835	7834	537	0.9879713847555758
400	1558370077679	8505	53	0.002353351039594608	0.0025376056753177653	8248	256	0.9877265493904676
500	1558371253759	8358	56	0.0025520130685543468	0.0026323011746708746	8113	244	0.9875316434596109
600	1558372432035	8667	59	0.0027200151132941424	0.002560293117108917	8054	612	0.987378065720604
700	1558373609891	8713	62	0.002852356451487437	0.002424772612777148	8412	300	0.9872391456543723
800	1558374782209	8566	58	0.002964383744318624	0.0023103599158975506	7947	618	0.9871281296187226
900	1558375963300	12739	58	0.0030682987542645047	0.0022276024667807885	12527	212	0.9870178914732128
1000	1558377135155	8624	58	0.003164979385911298	0.002191243437956517	7971	652	0.9868994743685199
1100	1558378311350	8647	57	0.0032531032260215364	0.0021839379492607255	8091	556	0.9868302865969529
1200	1558379490097	8252	60	0.0033397935257314946	0.002193246852834982	8036	216	0.9867497416293465
1300	1558380677796	8534	63	0.0034236611955060173	0.0022137728309479065	8194	340	0.9866729749852756
1400	1558381847029	8489	63	0.003500705657483859	0.0022364528337137602	8244	244	0.9865910298154178
1500	1558383011944	8434	64	0.0035777278940291373	0.002252605152756726	8184	250	0.9865339104537322
1600	1558384187814	8941	65	0.0036409925878182403	0.0022661679592887755	8384	556	0.9864649560492071
1700	1558385352607	8723	67	0.003698556458155067	0.002275144545749335	8264	459	0.9864150155022392
1800	1558386533091	8860	68	0.0037517974818584905	0.0022831283272107717	8176	684	0.9863547179036972
1900	1558387698258	8735	68	0.0038019047195706045	0.002288728449844933	8164	570	0.9863074221832042
2000	1558388871408	13371	72	0.0038513118561570004	0.002296635280077473	12771	600	0.9862733505950859
2100	1558390050532	8387	70	0.00390101903608299	0.0023060751592774583	8209	178	0.9861964283729872
2200	1558391216029	8608	72	0.003962305666374032	0.002314324062722447	7964	643	0.9861728471890384
2300	1558392396351	8767	68	0.004025059175214197	0.0023231173564777267	8156	610	0.9860954915710047
2400	1558393569433	8613	68	0.004099058752930979	0.0023327786991193533	8067	545	0.9860016669074422
2500	1558394746564	8651	71	0.004186815873403936	0.002346920286209791	8067	584	0.9859027192816741
2600	1558395922330	8521	84	0.004289097314056475	0.0023658448007127806	8295	226	0.9858232633602632
2700	1558397107616	8430	70	0.0043970240145798836	0.0023876232180028317	8235	194	0.9856898329758743
2800	1558398300295	8522	113	0.004493160123128896	0.0024136221236124543	8050	472	0.9856244568659918
2900	1558399493890	8484	78	0.004577461188838388	0.002437571516777014	8236	248	0.9855418671585896
3000	1558400694920	8875	71	0.004654772356006979	0.002455994079999278	8366	509	0.9854585773500617
3100	1558401901740	13725	76	0.004719703957238267	0.0024657527397259436	13510	214	0.9854138708924622
3200	1558403093739	8590	78	0.004793747985820174	0.0024759309116988916	8407	183	0.9853369042194984
3300	1558404292042	8672	78	0.004853412159534155	0.0024862312788086925	8483	189	0.9852562258992965
3400	1558405503263	8915	74	0.004912698500894573	0.0024956746945944746	8476	438	0.9852069632280218
3500	1558406722338	8985	80	0.004968595463789214	0.0025042761590580685	8487	497	0.9851506328691922
3600	1558407932400	9211	79	0.005012279551490771	0.0025128823796198027	8643	568	0.9851179948214742
3700	1558409145062	9371	100	0.005051496327247269	0.0025221182344046626	8631	739	0.9850627423961239
3800	1558410359642	9122	82	0.005089279562603487	0.002530627869588765	8486	636	0.9850378721370865
3900	1558411572791	8859	71	0.005120861902274773	0.0025387799437536513	8617	238	0.985014935490682
4000	1558412790673	9167	74	0.005159734183826553	0.002546708359354678	8583	583	0.9849696178336871
4100	1558414010580	9159	75	0.005193861335526242	0.0025549738481675426	8574	585	0.98493820218476
4200	1558415244472	13773	77	0.005226599397690777	0.0025640134834162783	13179	594	0.9848937402069188
4300	1558416469034	8796	74	0.00525501461322191	0.0025757542165553925	8544	251	0.9848671030259927
4400	1558417689507	9052	81	0.005288530565526132	0.0025865420227490273	8457	594	0.9848452554257837
4500	1558418914352	9181	78	0.005318857168257638	0.002596010926342796	8492	688	0.9848151066265127
4600	1558420152945	9206	73	0.005354028915287763	0.002603815317538453	8661	544	0.9847605765277206
4700	1558421383216	9214	121	0.005385066731861269	0.002611219952587799	8591	622	0.9847408403436052
4800	1558422616559	9324	77	0.00541212619600609	0.0026177242216736856	8736	588	0.9847167813128563
4900	1558423850710	9265	74	0.005438796715081067	0.002625713247038201	9037	228	0.98467583095336
5000	1558425088630	9191	78	0.0054635447342393905	0.0026333348333335165	8568	623	0.9846711524998055
5100	1558426319026	9043	79	0.00548880393834665	0.0026392909316208454	8491	544	0.9846498494226944
5200	1558427556040	9189	76	0.005514396523942347	0.002644520810307416	8689	499	0.9846305577472302
5300	1558428799310	13126	78	0.005546190005222977	0.0026486547132505748	12915	211	0.984584795581584
5400	1558430038432	9019	79	0.00557568315423339	0.0026518847136444775	8811	208	0.984569071088046
5500	1558431274534	9478	84	0.005600353384377744	0.0026552597140560626	8719	758	0.9845426894995943
5600	1558432515543	9441	79	0.005628946403369375	0.0026585184949412797	8811	629	0.9844935046173336
5700	1558433770617	9223	83	0.0056505050729549824	0.00266199849536567	8753	470	0.9844840921466435
5800	1558435014638	9279	91	0.005670252369786747	0.0026651561786775824	8628	651	0.9844646448931512
5900	1558436256851	9352	78	0.005692211097158478	0.002667382398461268	8748	603	0.9844455199084312
6000	1558437496878	9131	86	0.005712547367953149	0.0026700708134232702	8923	207	0.9844311289408471
6100	1558438741466	9054	81	0.005731839043417382	0.0026724871551813602	8855	198	0.9843968684365519
6200	1558439999433	9780	89	0.0057473079444808695	0.0026740552041530736	9147	633	0.9843808105615256
6300	1558441249244	9460	77	0.005762976874437419	0.0026760261800031927	9049	410	0.9843914009801416
6400	1558442498930	14002	81	0.005779268116505717	0.0026778295948572677	13412	589	0.9843626079322568
6500	1558443739540	9311	78	0.005791858824052363	0.002679575936533651	8917	393	0.9843480947247936
6600	1558444990810	9324	97	0.00579523708980186	0.0026813358147970505	8740	584	0.984363163568071
6700	1558446241831	9187	82	0.005800437841021481	0.0026833308150403436	8796	390	0.9843330703323814
6800	1558447487605	9304	81	0.00579505928634136	0.00268569837630468	8905	399	0.9843355262426795
6900	1558448745916	10071	85	0.005797681887383733	0.002687630937515968	9554	516	0.984318912731839
