iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
0	1600466810705	0	0	0.001	0.0	0	0	0.9889936604429006
100	1600466832856	40	8	0.0010982197134172817	0.0011841227484989992	15	25	0.9889621363438993
200	1600466854479	43	9	0.001298827616152844	0.002264843228819213	16	27	0.9887394702561876
300	1600466876690	50	12	0.0017111593573599653	0.003629086057371581	23	27	0.9883648284845853
400	1600466899564	56	13	0.0024185844550586194	0.0050587058038692465	29	27	0.9878035605731654
500	1600466933951	68	26	0.003240382110290925	0.006914609739826551	35	33	0.986983326096396
600	1600466998289	82	14	0.003895267042987408	0.009021347565043362	47	35	0.986413981762918
700	1600467063470	81	15	0.004326617455492836	0.010647098065376918	51	30	0.9859784628745115
800	1600467129518	91	29	0.004604255319148936	0.011904603068712475	61	29	0.9857654363873208
900	1600467156480	103	15	0.004843768996960486	0.013034689793195465	67	36	0.9855554494138081
1000	1600467184095	103	29	0.005003386886669562	0.013881921280853903	67	36	0.9853784628745115
1100	1600467212026	107	15	0.005112462006079027	0.014475650433622415	76	31	0.9853548415110726
1200	1600467240297	107	16	0.005222405557967868	0.015112074716477651	73	34	0.9852312635692575
1300	1600467269096	104	16	0.0053273122014763355	0.015655103402268177	76	28	0.985184715588363
1400	1600467297922	111	16	0.005416239687364308	0.016030687124749834	84	27	0.9850276161528441
1500	1600467327085	121	16	0.005459661311333044	0.016284856571047366	84	37	0.9850232739904472
1600	1600467356488	107	16	0.005515501519756839	0.016593062041360906	76	31	0.9848942249240121
1700	1600467385737	115	16	0.00553712548849327	0.0168552368245497	86	29	0.9848845853234911
1800	1600467415061	112	15	0.005586278766825879	0.017123415610406936	81	31	0.9848586191923578
1900	1600467444729	117	28	0.005650282240555797	0.017302201467645096	90	27	0.9848567954841511
2000	1600467474381	117	16	0.005674511506730351	0.017448965977318213	86	31	0.9847703864524533
2100	1600467504076	133	17	0.005693269648284846	0.01761040693795864	96	37	0.9848087711680417
2200	1600467533952	121	20	0.005704298740772905	0.01782521681120747	89	32	0.9847409465914025
2300	1600467564030	124	32	0.005739383412939644	0.01800533689126084	91	33	0.9847859313938341
2400	1600467594027	110	16	0.005775075987841946	0.018263509006004004	78	32	0.9846898827616153
2500	1600467624042	124	16	0.005788797221016066	0.01829886591060707	92	32	0.984718106817195
2600	1600467654176	113	15	0.005792618323925315	0.018416277518345566	85	28	0.9847399044724273
2700	1600467684431	117	16	0.00581754233608337	0.01848965977318212	85	32	0.9846822405557968
2800	1600467714783	122	32	0.005829266174554928	0.01855503669112742	90	32	0.9847544941380808
2900	1600467744925	129	16	0.005834389926183239	0.01865643762508339	98	31	0.9846224055579679
3000	1600467775322	115	16	0.005836126791141988	0.018687124749833223	87	27	0.9846654798089448
3100	1600467805638	131	19	0.005860963960052106	0.01870513675783856	100	31	0.9846325662179766
3200	1600467836054	123	20	0.005860182370820669	0.018770513675783855	95	28	0.9846412505427703
3300	1600467866367	127	29	0.005862440295267043	0.018795196797865243	96	31	0.9846373425966131
3400	1600467896869	125	15	0.005852887537993921	0.018824549699799867	96	29	0.9846590534085975
3500	1600467927388	106	15	0.005883456361267911	0.018929953302201468	78	28	0.9846546244029527
3600	1600467957938	122	16	0.00586530612244898	0.01904469646430954	91	31	0.984687537993921
3700	1600467988460	124	16	0.005893182805036908	0.019159439626417613	95	29	0.9846338688666956
3800	1600468019009	117	16	0.005883108988276161	0.019156771180787194	85	32	0.984595918367347
3900	1600468049568	123	16	0.0058804168475901	0.01924082721814543	93	30	0.9846295267042987
4000	1600468080164	124	15	0.005895440729483283	0.01922615076717812	92	32	0.9846383847155884
4100	1600468110775	123	16	0.00588762483716891	0.019223482321547698	90	33	0.9845658706035606
4200	1600468141468	126	16	0.005926617455492836	0.019367578385590393	94	32	0.9845697785497177
4300	1600468172152	129	16	0.005913330438558402	0.019513675783855905	97	31	0.9846246634824143
4400	1600468202804	141	16	0.005927746417716023	0.019525683789192793	103	38	0.9846132001736865
4500	1600468233523	125	16	0.005924620060790273	0.01974916611074049	94	31	0.9846414242292661
4600	1600468264405	122	31	0.005937733391228832	0.019655770513675782	90	31	0.9846088580112896
4700	1600468295195	128	16	0.005924185844550586	0.019742494996664445	96	32	0.9846342162396874
4800	1600468326048	111	17	0.005958488927485888	0.01966044029352902	82	29	0.9845656100738167
4900	1600468357121	134	15	0.0059557099435518885	0.019747164776517678	103	31	0.9845367781155016
5000	1600468387794	114	16	0.005963091619626574	0.01978652434956638	82	32	0.9845618758141554
5100	1600468418552	117	20	0.005926704298740773	0.020020680453635756	85	32	0.9846320451584889
5200	1600468449459	111	15	0.005991228831958315	0.01982254836557705	83	28	0.984562570560139
5300	1600468480378	134	16	0.0059913156752062526	0.02008939292861908	103	31	0.9844784194528875
5400	1600468511295	129	34	0.005984107685627443	0.019996664442961977	100	29	0.9845428571428572
5500	1600468542199	138	16	0.0059863656100738166	0.02000667111407605	103	35	0.9845751628310899
5600	1600468573296	131	15	0.005978897090751194	0.020230820547031354	100	31	0.9845484151107251
5700	1600468604363	129	16	0.006001302648719062	0.020237491661107405	97	32	0.9845461571862788
5800	1600468635292	138	16	0.006008684324793748	0.02028685790527018	100	38	0.984548675640469
5900	1600468666412	136	16	0.006006600086843248	0.02041561040693796	103	33	0.9845278332609639
6000	1600468697693	129	16	0.0060171949630916195	0.020482321547698464	100	29	0.9844934433347807
6100	1600468729124	133	16	0.006010855405992184	0.020525683789192797	98	35	0.9845214068606166
6200	1600468760303	130	21	0.006065045592705167	0.020555036691127418	98	32	0.9845044724272688
6300	1600468791601	130	16	0.006075032566217976	0.020615076717811875	102	28	0.9844911854103343
6400	1600468822716	139	16	0.006074337820234477	0.02067378252168112	101	38	0.984466782457664
6500	1600468854080	139	17	0.006072340425531915	0.020770513675783857	108	31	0.984520885801129
6600	1600468885610	117	17	0.006058271819366044	0.020926617745163443	85	32	0.9844908380373426
6700	1600468916976	129	17	0.006102648719062093	0.02093662441627752	97	32	0.9845399913156752
6800	1600468948228	116	21	0.00609622231871472	0.02106070713809206	83	33	0.9844266608771168
6900	1600468979714	128	17	0.006107164567954841	0.021028018679119412	97	31	0.9844627008250109
7000	1600469011098	128	16	0.006102388189318281	0.021110073382254835	96	31	0.9843745549283544
7100	1600469042567	150	17	0.006133999131567521	0.021079386257505002	113	37	0.9844331741207121
7200	1600469073875	132	17	0.006108119843682154	0.021120080053368913	100	32	0.9844960486322188
7300	1600469105261	138	16	0.006139817629179332	0.021305537024683123	105	33	0.9843872340425532
7400	1600469136726	125	16	0.0061211463308727745	0.021274849899933286	96	29	0.9844600955275727
7500	1600469168222	124	17	0.006125227963525836	0.021163442294863243	87	37	0.9844259661311333
7600	1600469199722	138	17	0.006120798957881025	0.021273515677118077	106	32	0.9844244897959183
7700	1600469231250	138	16	0.006144594007815893	0.021330887258172115	109	29	0.9844033868866695
7800	1600469262733	145	17	0.006159531046461137	0.021236157438292193	107	38	0.9844052105948763
7900	1600469294195	134	18	0.006179418150238819	0.021389593062041364	96	38	0.9844095527572732
8000	1600469325948	142	17	0.006150933564915328	0.021400933955970647	106	36	0.9844877985236647
8100	1600469357425	120	16	0.006183239253148068	0.021476984656437628	88	31	0.9843310464611377
8200	1600469388856	149	16	0.006174989144594007	0.02132755170113409	111	38	0.9843904472427268
8300	1600469420319	138	16	0.006150499348675641	0.021394262841894596	106	32	0.9844032132001737
8400	1600469452042	147	16	0.0061656969170646985	0.021608405603735822	109	38	0.9844484585323491
8500	1600469483664	133	16	0.006170386452453322	0.021421614409606403	101	32	0.9843690838037342
8600	1600469515192	140	16	0.006176118106817195	0.021535023348899264	110	29	0.984376465479809
8700	1600469546929	130	19	0.006178115501519757	0.02162108072048032	98	32	0.9843934867564047
8800	1600469578679	148	16	0.00618593139383413	0.021490993995997333	110	38	0.984381849761181
8900	1600469610264	132	17	0.006212418584455059	0.02156971314209473	104	28	0.9843630916196265
9000	1600469641946	131	17	0.00618280503690838	0.02149833222148099	99	32	0.9843486756404689
9100	1600469673463	141	18	0.006213200173686496	0.021440960640426953	109	32	0.9843267042987408
9200	1600469705045	138	22	0.006177854971775944	0.021496997998665775	110	28	0.9843419887103778
9300	1600469736727	138	17	0.00620755536257056	0.021740493662441625	109	29	0.984373686495875
9400	1600469768469	135	17	0.006216413373860182	0.02181987991994663	103	32	0.9843491966999566
9500	1600469800044	120	22	0.0062092922275293096	0.02182454969979987	88	32	0.9843308727746418
9600	1600469831938	132	18	0.006214676508901433	0.021639092728485656	103	29	0.9843517151541468
9700	1600469863698	147	17	0.006235518888406426	0.021699799866577718	115	32	0.98433052540165
9800	1600469895646	138	17	0.006232392531480677	0.021759839893262176	110	28	0.9843141120277898
9900	1600469927280	142	17	0.006200434216239687	0.02164109406270847	108	34	0.9843337386018237
10000	1600469958862	132	19	0.006231437255753365	0.0216450967311541	100	32	0.98433052540165
10100	1600469990553	136	20	0.00623091619626574	0.02173048699132755	100	35	0.9843593573599653
10200	1600470022264	141	17	0.006254884932696483	0.021693795863909272	109	32	0.9843300911854104
10300	1600470054162	144	18	0.006205297438124186	0.02185657104736491	106	38	0.9843975683890578
10400	1600470085980	131	17	0.006211029092488059	0.021821881254169444	103	28	0.9843575336517586
10500	1600470117929	138	19	0.006266087711680417	0.021886591060707138	105	33	0.9843896656534954
10600	1600470149891	147	17	0.006249240121580547	0.021843895930620413	115	32	0.9842988276161528
10700	1600470181528	139	17	0.006251584889274859	0.02195663775850567	105	34	0.9843531046461138
10800	1600470213218	142	17	0.006223881893182805	0.021988659106070712	110	32	0.9843785497177594
10900	1600470245118	132	29	0.006266521927920104	0.021967978652434956	100	32	0.9842650455927051
11000	1600470277056	138	34	0.0062797221016066005	0.02193929286190794	100	38	0.9842983933999132
11100	1600470308872	146	30	0.00623334780720799	0.02202134756504336	108	38	0.9843636126791142
11200	1600470340794	150	32	0.006256448111159357	0.02198799199466311	118	32	0.9843318280503691
11300	1600470372686	149	35	0.006264785062961355	0.021933288859239494	111	38	0.9842201476335215
11400	1600470404588	123	18	0.00625670864090317	0.02191060707138092	91	32	0.9842990881458966
11500	1600470436452	137	22	0.0062620060790273555	0.022024016010673785	106	31	0.9842817194963092
11600	1600470468409	139	17	0.006282066869300912	0.021993328885923952	110	29	0.9843349544072948
11700	1600470500341	158	17	0.006258619192357795	0.022158105403602402	123	35	0.9842840642640035
11800	1600470532335	134	17	0.006289448545375597	0.02200667111407605	102	32	0.984295701259227
11900	1600470564266	140	18	0.006292488059053409	0.022112074716477654	104	36	0.9843470256187581
12000	1600470596231	141	17	0.0062827616152844115	0.022045363575717146	109	32	0.9842759878419453
12100	1600470628255	137	20	0.006302475032566218	0.022117411607738495	109	28	0.9843063829787234
