0	-5140907.431808836
100	-5125770.84988264
200	-5094784.744974381
300	-5055803.739993002
400	-5024745.065781767
500	-4991823.189962182
600	-4972828.352814868
700	-4959726.333677401
800	-4951263.942970126
900	-4942339.855047638
1000	-4933616.660243643
1100	-4925021.274740755
1200	-4917834.822783327
1300	-4910771.575571072
1400	-4903971.667852608
1500	-4898502.791967629
1600	-4892179.8012816645
1700	-4888784.998216178
1800	-4884988.209608641
1900	-4879831.334335684
2000	-4875835.369921546
2100	-4870456.80281354
2200	-4865288.488828132
2300	-4861239.462901622
2400	-4859363.799285865
2500	-4854995.825797956
2600	-4851350.310606411
2700	-4847884.274739797
2800	-4844424.030790258
2900	-4840240.539333963
3000	-4836642.156833087
3100	-4835551.788670018
3200	-4832205.138361746
3300	-4828799.3136181645
3400	-4826691.03801105
3500	-4825152.999120057
3600	-4823628.0591725325
3700	-4821113.7214881405
3800	-4820330.2243113825
3900	-4817918.376251572
4000	-4817832.363803175
4100	-4815404.389655969
4200	-4812761.582610762
4300	-4809765.201093325
4400	-4808006.143138194
4500	-4805610.488648786
4600	-4804320.69991954
4700	-4801786.300625081
4800	-4800934.624646765
4900	-4798495.151109953
5000	-4796635.928647368
5100	-4795197.460953367
5200	-4793405.470808969
5300	-4790705.906559145
5400	-4790249.092024581
5500	-4788594.026990542
5600	-4784573.356230849
5700	-4784647.788786099
5800	-4782498.607174915
5900	-4781721.191783082
6000	-4780294.314110798
6100	-4778427.215260105
6200	-4777947.355105135
6300	-4776823.275396219
6400	-4776126.071773189
6500	-4773338.557904365
6600	-4771983.333819358
6700	-4770833.448474768
6800	-4769804.421410775
6900	-4768562.702006649
7000	-4768766.084150975
7100	-4766685.421028928
7200	-4766614.045846111
7300	-4763999.8002010435
7400	-4764198.540147216
7500	-4763226.055115955
7600	-4761885.886112715
7700	-4760393.878897613
7800	-4760584.825205925
7900	-4759065.290818211
8000	-4760109.883301797
8100	-4760707.912781539
8200	-4758393.063223881
8300	-4759317.476934941
8400	-4758008.210735042
8500	-4757386.181052932
8600	-4756708.768332863
8700	-4756907.569471034
8800	-4756115.585092523
8900	-4757083.030732117
9000	-4755331.536064641
9100	-4756245.429803776
9200	-4755149.491290371
9300	-4755429.34252342
9400	-4754995.645792525
9500	-4753712.449026064
9600	-4753958.93482238
9700	-4752948.085042709
9800	-4753590.030636639
9900	-4753436.973485638
10000	-4752403.869372542
10100	-4752727.099459414
10200	-4751705.676966347
10300	-4750590.597443399
10400	-4748886.911744035
10500	-4749168.997086807
10600	-4751668.455317911
10700	-4749207.592879369
10800	-4748051.974092476
10900	-4748960.907813631
11000	-4748094.849744631
11100	-4748803.888939217
11200	-4747804.869753487
11300	-4747420.735860354
11400	-4747263.49741941
11500	-4747066.30148061
11600	-4747703.608179571
11700	-4745521.609603728
11800	-4746840.542238227
11900	-4746253.674415974
12000	-4746098.415433492
12100	-4746029.110262975
12200	-4745948.795030244
12300	-4744669.788093467
12400	-4745090.29653722
12500	-4744405.655262582
12600	-4743807.315677113
12700	-4744063.8846881855
12800	-4744912.635673845
12900	-4743765.1013360405
13000	-4744084.056275638
13100	-4742362.289216404
13200	-4744288.631431824
13300	-4742880.723536632
13400	-4742541.06792911
13500	-4743184.380277462
13600	-4743857.323870057
13700	-4742953.306567211
13800	-4742664.05308851
13900	-4743672.336490451
14000	-4742890.580794022
14100	-4741851.711067159
14200	-4741011.043667023
14300	-4741481.1124219755
14400	-4740004.4275332885
14500	-4741468.771082537
14600	-4741564.351503335
14700	-4739468.071191003
14800	-4739659.455239612
14900	-4738723.139905397
15000	-4738376.731501437
15100	-4738575.562272371
15200	-4738438.638712763
15300	-4740243.673799972
15400	-4738719.911356646
15500	-4738570.931870911
15600	-4739343.245751303
15700	-4737945.488134604
15800	-4738315.658963086
15900	-4736683.997367391
16000	-4738407.102097393
16100	-4737346.102833358
16200	-4737857.227734931
16300	-4735926.819893673
16400	-4735822.67017853
16500	-4737893.741038132
16600	-4736020.306317178
16700	-4735786.892448854
16800	-4736316.788701993
16900	-4736680.4782342855
17000	-4736400.33062925
17100	-4736542.342019367
17200	-4737803.484148129
17300	-4734447.285670345
17400	-4735837.684034109
17500	-4736503.682847278
17600	-4735372.436427121
17700	-4735220.3413818525
17800	-4735056.99298647
17900	-4735583.5634789355
18000	-4734096.138405918
18100	-4733242.9708423065
18200	-4735223.863206527
18300	-4734375.462763943
18400	-4736022.061602549
18500	-4735677.381592932
18600	-4734247.577390887
18700	-4734569.689273584
18800	-4734079.952117106
18900	-4733163.800491043
19000	-4733944.397660501
19100	-4733715.356935427
19200	-4734071.192918527
19300	-4731967.243484687
19400	-4734200.535991759
19500	-4731833.945601124
19600	-4732951.9707036
19700	-4732876.398613856
19800	-4733444.201258758
19900	-4731873.628047127
20000	-4732678.829586881
20100	-4734352.263837103
20200	-4731899.649980368
20300	-4734317.056600029
20400	-4732519.222114826
20500	-4733000.55699308
20600	-4732633.69681405
20700	-4731066.578367379
20800	-4731494.595123978
20900	-4732145.326599662
21000	-4732010.759155115
21100	-4731574.635120213
21200	-4732199.7100573
21300	-4732278.51064482
21400	-4730092.95846981
21500	-4730519.292564742
21600	-4729794.693352103
21700	-4730922.679039958
21800	-4729302.414720243
21900	-4728815.823928294
22000	-4730295.798994594
22100	-4730260.5764271915
22200	-4729047.12287215
22300	-4728297.225346406
22400	-4729064.842818072
22500	-4729635.516556554
22600	-4728775.23254954
22700	-4731715.005588956
22800	-4728547.610182083
22900	-4729007.692875838
23000	-4728754.50078258
23100	-4729688.522496699
23200	-4728067.5597368525
23300	-4729276.974497334
23400	-4729013.581919704
23500	-4727485.411569994
23600	-4727705.049551746
23700	-4727098.077755982
23800	-4727645.989429305
23900	-4726935.346281689
24000	-4727272.944132972
