iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
8200	1558460581513	9376	91	0.005557791681020592	0.0026586681291058695	8975	401	0.9845778723593408
8300	1558461797549	9893	90	0.005583350928467445	0.0026595910560476897	9167	722	0.9845629590940914
8400	1558463013774	9306	87	0.005609921433095892	0.0026591994706340817	9098	208	0.9845489348461445
8500	1558464231679	9574	85	0.005635313989798526	0.002658602885195474	8960	614	0.9845195417115805
8600	1558465455022	9545	86	0.005656172558258415	0.002659365568215313	8895	649	0.9844956382588597
8700	1558466679566	9544	94	0.0056749752742062745	0.0026602395927121454	8951	590	0.9844564103703868
8800	1558467902099	9912	91	0.0056886439152322	0.0026615747148261847	9288	623	0.9844651783035328
8900	1558469123572	9864	83	0.00570485736828653	0.0026643967883410715	9178	686	0.9844466534054919
9000	1558470341605	9914	86	0.00571972618267083	0.0026672864228398075	9238	675	0.9844197828575239
9100	1558471563806	9838	83	0.005728727482858635	0.002671128496479085	9242	592	0.9844194605887517
9200	1558472799468	13808	83	0.005736250791781035	0.00267534435065175	13601	206	0.9843836331914609
9300	1558474028137	9485	87	0.005742518363763655	0.002681997888048523	9075	410	0.9844035916299021
9400	1558475268220	9828	87	0.005754586773645082	0.0026900422792734487	9133	695	0.9843820440730328
9500	1558476498232	9403	88	0.005758576238790047	0.002698658012031465	9111	289	0.9843806883216465
9600	1558477719159	9434	89	0.005761976729972107	0.0027065783788510216	8921	513	0.9843588073832887
9700	1558478947124	10053	85	0.00577060019780635	0.0027121989892925596	9440	613	0.9843799104315067
9800	1558480176741	9127	87	0.005778412437352062	0.0027173850874859865	8909	217	0.9843589740740329
9900	1558481403072	9910	88	0.0057864913820885235	0.0027204556976165484	9315	590	0.9843384711124941
10000	1558482636532	9431	86	0.005798504228388545	0.0027226330149552457	9219	211	0.9843380599419916
10100	1558483861797	9862	85	0.005809194661451099	0.0027242931371089193	9296	565	0.9843326813873114
10200	1558485093954	9788	79	0.005825674819696178	0.002725484356766385	9194	593	0.984320212919644
10300	1558486333967	15515	89	0.005841666018424884	0.002726466186154413	14947	565	0.9842964317068021
10400	1558487572006	9679	126	0.005852689832975874	0.0027273738691919354	9303	376	0.984281729583162
10500	1558488810829	9946	92	0.005873426161556669	0.002728086796108146	9302	644	0.9842610043672975
10600	1558490050457	9751	91	0.005892928978630247	0.002728592649828372	9153	598	0.9842541589340682
10700	1558491284634	9969	89	0.005913798659806417	0.0027300614304952963	9287	679	0.984230677764566
10800	1558492523719	9512	97	0.005933879338126618	0.0027323911868769738	9259	253	0.9841955726938335
10900	1558493765541	9240	84	0.005956449264893818	0.0027350500896402546	9027	212	0.9841824374631891
11000	1558495000562	9948	91	0.005977907920032894	0.002738562529092991	9244	704	0.9841767699778857
11100	1558496244577	9993	89	0.005999955549134875	0.0027408870415715904	9580	409	0.9841422538811162
11200	1558497486952	10149	88	0.006023792325558136	0.0027436574077630985	9547	601	0.9841257514974385
11300	1558498730011	9932	95	0.00604487314834365	0.0027464985056705493	9274	658	0.9841059152988765
11400	1558499979368	14163	87	0.006067020791892162	0.002749342286505157	13588	575	0.9840692099969995
11500	1558501219156	9391	92	0.006089624056808206	0.0027527814332660287	8976	412	0.9840447509084645
11600	1558502461818	9957	88	0.006104692900085568	0.0027567532630186904	9288	669	0.9840442841743807
11700	1558503709513	10202	87	0.006126018202629269	0.002760798507414452	9641	560	0.984015013279696
11800	1558504954818	9808	90	0.006142687277051129	0.002765053020128417	9187	621	0.9839890206363141
11900	1558506202038	9539	88	0.006156355918077056	0.0027689621669466057	9123	412	0.9840018669363353
12000	1558507443981	9726	97	0.00617296942891751	0.002771897289255767	9006	720	0.9839817751452987
12100	1558508686626	9811	87	0.006188660584306622	0.0027739683870693158	9284	526	0.9839594496982897
12200	1558509935238	9994	85	0.006198839832420239	0.002775668021422929	9446	547	0.9839532043517397
12300	1558511187708	10022	87	0.006211552779845978	0.0027777205826488515	9441	578	0.9839356684854479
12400	1558512440642	10286	90	0.0062216209007967815	0.0027797153389896756	9649	636	0.9839435918521564
12500	1558513695664	14480	87	0.006226766088434996	0.0027817196075267817	13813	667	0.9839244001911387
12600	1558514936538	10032	88	0.006238612243990799	0.002783708876062058	9501	530	0.9839189882983097
12700	1558516181395	9726	91	0.006242223876782202	0.002785430583589095	9470	252	0.9839072088190517
12800	1558517434264	10148	103	0.006252747619100537	0.002786826681320327	9581	567	0.983894895929412
12900	1558518687956	10116	96	0.006261182170757999	0.002787457291153328	9508	608	0.9838956293686866
13000	1558519927781	9958	88	0.006267383066442931	0.002787541925309991	9342	615	0.9838739595719381
13100	1558521173500	9752	88	0.006270928022936647	0.0027882196083194644	9113	636	0.9838619245002056
13200	1558522423181	10148	88	0.006280129352017514	0.002788551437628224	9477	670	0.9838686699189882
13300	1558523678113	9841	86	0.0062881527331725695	0.002788752901067427	9522	319	0.9838545567693111
13400	1558524932913	9843	88	0.006293964683787658	0.0027895504621403004	9604	239	0.9838664584884483
13500	1558526184929	10501	91	0.006306955449120429	0.0027900921695234353	9865	633	0.9838414437640992
13600	1558527447102	14766	90	0.006314834364963828	0.0027904377793216803	14085	681	0.9838214408747931
13700	1558528701367	10039	91	0.006325246980119351	0.0027906029012930364	9599	440	0.9838298198628691
13800	1558529953577	10068	92	0.006335115072177092	0.002791398267243691	9485	583	0.9838052051963061
13900	1558531205553	9976	97	0.006348950403947237	0.0027918381453461154	9401	573	0.9838071499216553
14000	1558532467156	9808	89	0.006358351761921167	0.002792217657587519	9073	734	0.9837972151532999
14100	1558533720928	9893	88	0.006372253769988998	0.0027926533893479744	9260	632	0.9837664884927823
14200	1558534968044	9996	93	0.006379210330381055	0.0027930253406128463	9418	578	0.9837768455443564
14300	1558536228656	10458	86	0.006391778812495138	0.0027927683893619985	9767	687	0.9837429517596986
14400	1558537485172	9965	87	0.00640111349417138	0.0027931646089225134	9410	555	0.9837464856034761
14500	1558538753114	9821	86	0.006407736673075	0.0027931936333162968	9242	578	0.983752530921133
14600	1558540001823	10060	89	0.006420171802593708	0.0027931580235558565	9366	693	0.9837297609654728
14700	1558541261291	13960	88	0.006423105559691955	0.0027927521698478254	13720	236	0.983738617800349
14800	1558542510810	9868	178	0.006431373420605199	0.002791604120927332	9243	578	0.9837212375120851
14900	1558543769557	10284	92	0.0064301732472468245	0.0027905371695777035	9769	515	0.9837097469634503
15000	1558545024036	9829	89	0.00644303065998422	0.0027901180231851247	9164	664	0.9837108471223621
15100	1558546281039	10102	92	0.006452365341660462	0.0027897149743554847	9481	618	0.983703923900119
15200	1558547533857	9989	95	0.006456532610265927	0.0027900189987828047	9295	694	0.9837087357062687
15300	1558548792143	10030	94	0.006459233000322269	0.002790952047677079	9294	735	0.9836846989009523
15400	1558550046556	9467	88	0.0064663340260259815	0.0027921683892888276	9242	224	0.9836813428606355
15500	1558551300286	9794	90	0.006471757031571227	0.00279401399927	9277	514	0.9836614733239246
15600	1558552557014	10179	89	0.006473768433218132	0.0027956859506934086	9523	655	0.9836702079189216
15700	1558553818047	10505	94	0.0064782135197306275	0.002798369121752332	9948	557	0.9836648515896741
15800	1558555083818	9610	95	0.006477046684521097	0.0028008247318078937	9392	217	0.9836692855634703
15900	1558556346317	9882	95	0.006481680687210375	0.002803202415024685	9660	218	0.9836710969362241
16000	1558557603814	10187	95	0.006485325658150622	0.0028049908298769305	9638	549	0.9836689077311167
16100	1558558872434	10126	94	0.0064906708746818986	0.0028059894885353034	9462	663	0.9836560169802305
16200	1558560129416	10232	88	0.006494260282040739	0.0028067393666755323	9639	592	0.9836605954193384
16300	1558561390145	9933	89	0.0065086067987598206	0.0028066165617825077	9305	625	0.9836495493793548
16400	1558562647420	10486	97	0.006516585729049751	0.0028069696106060504	9780	705	0.9836255236867547
16500	1558563918483	10091	91	0.006524375743162902	0.0028067687569230193	9479	611	0.9836181115049951
16600	1558565172917	9712	88	0.006533732650271706	0.0028070220496368356	9496	216	0.983612377343394
16700	1558566434546	10250	91	0.006545212086190228	0.002807338635041297	9746	500	0.9836015091068709
16800	1558567695797	10050	90	0.006550157244935379	0.002808033391223584	9323	727	0.9836009868092058
16900	1558568965202	14573	88	0.006558013935346217	0.0028085885132425013	13905	667	0.983601075710936
17000	1558570228237	9580	87	0.006567604209496927	0.00280929887918279	9363	217	0.9836051540778112
17100	1558571490676	10036	90	0.006576216564614889	0.0028103946110237333	9484	549	0.9835773056108105
17200	1558572748981	10116	92	0.0065900296709524705	0.0028109910745111066	9776	339	0.9835760387611544
17300	1558574006410	9749	90	0.006607876693300143	0.0028114990014023174	9529	219	0.9835566581839599
17400	1558575266375	9921	89	0.006617889250669541	0.0028124786356681264	9285	635	0.9835319990665319
17500	1558576531319	10227	91	0.006630735550690655	0.0028133710748013507	9671	553	0.9835156411481658
17600	1558577794950	10105	99	0.0066415037727671775	0.0028140565626898245	9506	599	0.9835218309311345
17700	1558579061658	10234	89	0.00665308322313223	0.0028161259531860917	9598	635	0.98349351573005
17800	1558580319088	10165	90	0.0066626512718503785	0.002817341685041669	9567	598	0.9835183859890874
17900	1558581592846	10173	90	0.006667729783190905	0.002819585221900637	9551	619	0.9834859035193972
18000	1558582858383	14679	96	0.006676175447564648	0.002823019856465836	14082	596	0.9834656783757654
18100	1558584118254	9758	92	0.00667852023069999	0.0028274788813998637	9229	529	0.9834601998066388
18200	1558585382878	9949	94	0.006687399291008702	0.0028321596136780015	9390	559	0.9834914709902541
18300	1558586652219	10034	93	0.006684276617733673	0.0028370929069625496	9460	571	0.983472023736762
18400	1558587919539	10194	97	0.006686743640748108	0.0028412754684482276	9551	642	0.9834817362507918
18500	1558589187917	9961	89	0.006689121762032293	0.002844872420106393	9603	357	0.9834826030426617
18600	1558590461686	9840	90	0.006689444030804449	0.0028475954692189593	9596	244	0.9834785135630703
18700	1558591729704	10249	91	0.006694444753131008	0.002850112054891714	9718	531	0.9834629224221276
18800	1558592996635	10142	92	0.00669482258548457	0.0028516816892294743	9710	432	0.9834774467423072
18900	1558594267249	9679	97	0.006691533221465323	0.0028530251040274515	9458	221	0.9834676119883983
19000	1558595536816	10257	91	0.006688177181148388	0.0028539538846285226	9588	669	0.9834616555724716
19100	1558596809592	9793	85	0.006687910475957638	0.002855276201862951	9206	584	0.9834771911498328
19200	1558598078886	10407	97	0.00668434329403136	0.002855893519011405	9681	725	0.9834904152822074
19300	1558599342537	10154	89	0.006683998799826642	0.002856742665456423	9493	660	0.9834760020891906
19400	1558600617020	10142	131	0.006685176747752453	0.00285699376304802	9565	577	0.9834792581150611
19500	1558601894275	10007	93	0.006686610288152733	0.0028575991289755036	9457	546	0.9834765021614233
19600	1558603158493	9695	97	0.00668577683443164	0.002858364129068796	9075	620	0.9834743907453298
19700	1558604430888	9901	93	0.006683220909686954	0.0028587691291181863	9453	447	0.9834797804127263
19800	1558605704552	10220	95	0.006683365374998611	0.002859426568222752	9616	604	0.9834794692566704
19900	1558606984835	10150	92	0.006677020014002022	0.002860316202477586	9545	602	0.983478858057275
20000	1558608257199	10573	89	0.006673819551713025	0.0028610108367086388	9948	624	0.9834877148921511
20100	1558609532042	10432	97	0.006672030404391746	0.002861692666060081	9781	614	0.983500038894507
20200	1558610812536	14602	91	0.006672374898596464	0.002862230471003716	13914	688	0.9834805249647172
20300	1558612086688	10138	90	0.006672797181815151	0.0028627175442338467	9681	453	0.9834956049207108
20400	1558613359896	10445	95	0.006670485736828653	0.002863761934605114	9904	541	0.9834777690110794
20500	1558614635214	10123	90	0.006663773656194784	0.0028645146176237337	9638	485	0.9834870259037416
20600	1558615907768	9926	98	0.006664384855590252	0.002864416934684992	9530	396	0.9834930045451009
20700	1558617180725	10152	95	0.0066656072543811885	0.002864877300594793	9563	586	0.9834877704557325
20800	1558618460488	10377	93	0.006666985231200062	0.002865319007965733	9755	622	0.9834950715103292
20900	1558619726488	10371	93	0.0066626623845666595	0.002865325105527452	9795	576	0.9834878482447464
21000	1558620995874	10027	94	0.006661895607143254	0.0028657958372921752	9413	613	0.9834889150655095
21100	1558622264134	9628	98	0.006660662095636036	0.0028661063251349175	9364	260	0.9834945269872315
21200	1558623538120	10670	95	0.006660373165012724	0.002866059739763383	9990	680	0.9834874592996766
21300	1558624818095	14534	92	0.006660284263282474	0.0028663904715110333	13978	556	0.9834933490393056
21400	1558626092584	10389	94	0.006659906430928912	0.002866634495931036	9792	571	0.9834980386055764
21500	1558627368870	10041	96	0.0066627068354317845	0.002866672910569867	9595	442	0.9834799582161868
21600	1558628638898	10151	93	0.006663184682231878	0.0028668354715653014	9564	587	0.9834831586784758
21700	1558629909883	10298	99	0.006660817673663974	0.002866631081296473	9862	436	0.9835090513074111
21800	1558631179299	10108	96	0.006665596141664907	0.002866781447168469	9514	594	0.9834766799648839
21900	1558632452413	10339	97	0.0066685854623445605	0.002866337666626545	9807	528	0.9834877593430162
22000	1558633721099	10040	96	0.006666729638725594	0.002866112422696637	9397	642	0.9834916376809983
22100	1558634997505	9916	94	0.0066718414882149645	0.0028660440080541475	9412	504	0.9834814473201685
22200	1558636272782	9885	98	0.006674208496782868	0.002866049617810929	9540	344	0.9834740462511251
22300	1558637549194	9798	95	0.006676108771266961	0.002866110593428121	9305	489	0.9834968050940691
22400	1558638826356	14462	91	0.006682798626468267	0.0028662008373415656	13866	596	0.9834645226532721
22500	1558640100777	9941	154	0.006684954493426828	0.0028662398617365684	9712	229	0.9834767355284653
22600	1558641374487	9928	96	0.006689266227343949	0.0028662720568624457	9706	222	0.98345795503795
22700	1558642650518	10633	98	0.006690888683921011	0.002866472300789305	10044	588	0.983478702479247
22800	1558643916795	10373	95	0.006692755620256259	0.0028670801057414765	9723	650	0.983472890528632
22900	1558645189081	10310	101	0.006697256270350162	0.002866590593486658	9711	598	0.983461477769011
23000	1558646458183	10366	97	0.0067021014146487826	0.002866624983734754	9713	653	0.9834603331592341
23100	1558647726869	10271	102	0.006699534377187816	0.002867089861840227	9605	662	0.9834491093157901
23200	1558648995930	10062	96	0.006700990143020658	0.0028672626667393497	9477	584	0.983467400846789
23300	1558650265619	10220	97	0.006704301732472468	0.0028671404716024964	9746	474	0.9834368853278806
23400	1558651530149	10003	94	0.006706502050296154	0.002867067666715569	9751	251	0.9834645115405558
23500	1558652803237	14429	99	0.00670825785946859	0.0028669954715848135	13888	538	0.9834561436651961
23600	1558654075644	9926	94	0.006712125084734462	0.002867201569170923	9690	235	0.9834402080300488
23700	1558655352753	10372	97	0.0067173702868192076	0.002867562422873466	9975	397	0.9834364741573783
23800	1558656629343	9644	98	0.0067261048818162625	0.0028674246179786122	9417	226	0.9834322179870426
23900	1558657897893	10073	93	0.006729560936579729	0.0028678548619335198	9574	495	0.9834426417149144
24000	1558659173424	10381	97	0.0067400624534655	0.0028687992522925918	9697	684	0.9834226499383244
24100	1558660441998	9840	94	0.006742929534266061	0.0028693632767516192	9622	218	0.9834275061953394
24200	1558661714905	10141	96	0.006749574938602242	0.0028700849841567055	9588	553	0.9834237834353851
24300	1558662993342	10274	100	0.006756887105915299	0.002870476081765376	9667	604	0.9833918677142254
24400	1558664274203	10054	99	0.006764954937935479	0.002871024374515168	9478	576	0.9833917788124952
24500	1558665552286	10448	94	0.006775323102225877	0.0028721482770912533	9887	560	0.9833764654894596
24600	1558666826088	14293	95	0.006781590674208497	0.0028731514479452985	14070	222	0.9833721648682587
24700	1558668100444	10100	98	0.006793592407792237	0.002874144252944421	9548	549	0.9833624412415126
24800	1558669372052	10033	98	0.0067954482314112035	0.0028748512042501466	9550	482	0.9833714092035516
24900	1558670651570	10195	99	0.006805827508417883	0.0028761246190395877	9574	621	0.9833611521664241
25000	1558671925264	10362	99	0.006814795470456844	0.0028769382776753995	9714	647	0.9833425272539367
