Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
55,934.0000,4.4940,6.4500,0.0000,NaN,NaN,44.8835,NaN,0.0968,0.0000,0.0000
56,933.0000,-4.5380,6.4500,-265.3670,NaN,NaN,28.0758,0.4280,0.0295,0.0000,0.0000
57,926.0000,3.4257,7.2500,-62.1788,NaN,NaN,35.2610,0.6169,0.0727,0.0000,0.0000
58,877.0000,2.0880,6.9000,0.0000,NaN,NaN,21.3986,NaN,0.1268,0.0000,0.0282
59,864.0000,5.8703,6.3500,0.0000,NaN,NaN,41.1792,NaN,0.0000,0.0000,0.0000
60,864.0000,1.3771,6.1500,0.0000,NaN,NaN,38.8193,NaN,0.1875,0.0000,0.0313
61,862.0000,4.3960,7.2500,-98.0556,NaN,NaN,28.8449,0.5857,0.0000,0.0000,0.0000
62,853.0000,-4.4420,5.4500,-223.8046,NaN,NaN,21.7346,0.5392,0.0745,0.0000,0.0106
63,851.0000,4.3459,6.3000,-31.0618,NaN,NaN,41.9025,0.5782,0.0000,0.0000,0.0000
64,845.0000,-1.8498,5.8500,0.0000,NaN,NaN,32.4956,NaN,0.0547,0.0000,0.0000
65,844.0000,-0.2407,5.3000,-42.0238,NaN,NaN,23.8128,0.6306,0.0400,0.0000,0.0000
66,819.0000,6.3828,5.6500,0.0000,NaN,NaN,17.1748,NaN,0.0714,0.0000,0.0000
67,804.0000,-0.2431,7.0500,-247.0637,NaN,NaN,33.5731,0.4391,0.0153,0.0000,0.0000
68,801.0000,-0.4126,6.9000,-22.8042,NaN,NaN,33.5794,0.6310,0.0345,0.0000,0.0000
69,794.0000,5.9113,6.1500,0.0000,NaN,NaN,16.3030,NaN,0.0000,0.0000,0.0000
70,792.0000,1.3514,5.5500,0.0000,NaN,NaN,28.2883,NaN,0.1475,0.0000,0.0000
71,785.0000,6.1079,7.6000,0.0000,NaN,NaN,22.3278,NaN,0.0000,0.0000,0.0000
72,774.0000,6.3210,6.1500,0.0000,NaN,NaN,14.5697,NaN,1.0000,0.0000,0.0000
73,771.0000,2.9143,5.9000,-20.9834,NaN,NaN,39.6056,0.5812,0.0235,0.0000,0.0000
74,736.0000,3.8094,7.2000,0.0000,NaN,NaN,22.2939,NaN,0.0556,0.0000,0.0000
75,722.0000,1.9613,6.0000,-7.3139,NaN,NaN,17.6193,0.6332,0.2353,0.0000,0.0000
76,694.0000,2.2323,7.5000,0.0000,NaN,NaN,41.7869,NaN,0.0000,0.0000,0.0000
77,688.0000,5.7286,7.1500,0.0000,NaN,NaN,11.1880,NaN,0.0000,0.0000,0.0000
78,685.0000,-12.6385,7.1500,0.0000,NaN,NaN,23.7956,NaN,0.0584,0.0000,0.0000
79,674.0000,3.6512,6.2500,-78.4570,NaN,NaN,27.7641,0.5120,0.0161,0.0000,0.0000
80,663.0000,2.6302,6.2500,0.0000,NaN,NaN,37.7994,NaN,0.1154,0.0000,0.0385
81,662.0000,5.4648,6.4000,0.0000,NaN,NaN,37.0014,NaN,0.0000,0.0000,0.0000
82,657.0000,0.1163,7.0000,-174.0896,NaN,NaN,22.5487,0.4635,0.0000,0.0000,0.0000
83,656.0000,4.7317,6.5500,0.0000,NaN,NaN,34.3061,NaN,0.0294,0.0000,0.0000
84,650.0000,4.2789,7.5000,0.0000,NaN,NaN,28.1404,NaN,0.0909,0.0000,0.0000
85,645.0000,5.2838,7.0500,0.0000,NaN,NaN,31.2261,NaN,0.0000,0.0000,0.0000
86,645.0000,-0.4351,6.9500,0.0000,NaN,NaN,21.9087,NaN,0.0114,0.0000,0.0000
87,620.0000,5.1783,6.8000,0.0000,NaN,NaN,32.2267,NaN,0.0556,0.0000,0.0000
88,610.0000,0.9254,6.6000,0.0000,NaN,NaN,14.5488,NaN,0.0100,0.0000,0.0000
89,609.0000,-2.2364,6.3000,-56.0318,NaN,NaN,32.8126,0.6060,0.0417,0.0000,0.0000
90,603.0000,3.4407,5.8000,-139.7087,NaN,NaN,22.2868,0.5077,0.0811,0.0000,0.0000
91,595.0000,5.6297,5.6000,0.0000,NaN,NaN,37.8353,NaN,0.0526,0.0000,0.0000
92,589.0000,4.1083,6.2000,0.0000,NaN,NaN,31.3587,NaN,0.0000,0.0000,0.0000
93,566.0000,4.6007,6.1500,0.0000,NaN,NaN,19.3125,NaN,0.0000,0.0000,0.0000
