Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
29,3466.0000,2.6717,8.1500,-31.2978,NaN,NaN,14.3585,0.6432,0.2652,0.0000,0.0358
30,3452.0000,7.7474,5.6000,0.0000,NaN,NaN,23.1754,NaN,0.0345,0.0000,0.0000
31,3337.0000,7.8287,6.0000,0.0000,NaN,NaN,36.9708,NaN,0.0968,0.0000,0.0000
32,3328.0000,5.3392,6.4000,-272.6599,NaN,NaN,29.6505,0.4418,0.2112,0.0000,0.0186
33,3303.0000,7.1639,4.2000,0.0000,NaN,NaN,5.6412,NaN,0.1486,0.0000,0.0000
34,3289.0000,6.2334,6.0000,-13.1050,NaN,NaN,30.9905,0.6421,0.1875,0.0000,0.0208
35,3279.0000,7.1947,6.7000,-199.6972,NaN,NaN,18.9484,0.5301,0.0769,0.0000,0.0000
36,3233.0000,6.0938,7.8000,-322.9294,NaN,NaN,8.9867,0.5109,0.1650,0.0000,0.0583
37,3136.0000,6.7845,6.7500,-82.9051,NaN,NaN,14.8935,0.6133,0.0678,0.0000,0.0000
38,3074.0000,6.3748,8.0000,0.0000,NaN,NaN,48.3102,NaN,0.1145,0.0000,0.0000
39,3061.0000,6.8392,7.5500,0.0000,NaN,NaN,40.3125,0.6402,0.0824,0.0000,0.0000
40,3033.0000,6.2684,5.8000,-28.5356,NaN,NaN,20.4215,0.6427,0.0324,0.0000,0.0000
41,2936.0000,6.2650,6.2000,0.0000,NaN,NaN,43.8017,NaN,0.1161,0.0000,0.0089
42,2823.0000,7.1031,6.7500,0.0000,NaN,NaN,59.6886,NaN,0.0341,0.0000,0.0000
43,2791.0000,4.8197,8.2000,-119.6697,NaN,NaN,49.9111,0.5528,0.0861,0.0000,0.0000
44,2766.0000,7.4837,7.5000,0.0000,NaN,NaN,73.0913,NaN,0.0139,0.0000,0.0000
45,2593.0000,5.1236,6.9000,0.0000,NaN,NaN,19.3800,NaN,0.1183,0.0000,0.0000
46,2528.0000,-2.2323,6.5500,-180.9742,NaN,NaN,19.2615,0.4642,0.2864,0.0000,0.0256
47,2474.0000,5.6316,5.4000,0.0000,NaN,NaN,45.5496,NaN,0.1681,0.0000,0.0177
48,2474.0000,1.8416,9.2000,-72.0603,NaN,NaN,34.2845,0.6171,0.2468,0.0000,0.0433
49,2466.0000,3.2424,7.9500,-83.0515,NaN,NaN,29.2639,0.6169,0.4390,0.0000,0.0407
50,2402.0000,3.0104,6.5000,-54.7711,NaN,NaN,44.3079,0.6144,0.2727,0.0000,0.0545
51,2389.0000,5.8244,6.3500,-140.9357,NaN,NaN,15.3010,0.5921,0.1415,0.0000,0.0000
52,2321.0000,7.2129,6.5000,-37.2996,NaN,NaN,24.9542,0.6372,0.1000,0.0000,0.0000
53,2320.0000,3.2898,8.5000,-572.1271,NaN,NaN,29.0188,0.2185,0.1234,0.0000,0.0043
54,2266.0000,-0.3533,7.4000,-580.0653,NaN,NaN,54.1161,0.3325,0.0994,0.0000,0.0019
55,2164.0000,5.8436,7.5000,-128.3250,NaN,NaN,64.9248,0.5698,0.1733,0.0000,0.0267
56,2064.0000,4.5171,6.9000,-284.5582,NaN,NaN,20.2922,0.4267,0.0704,0.0000,0.0000
57,2051.0000,6.4554,7.3500,0.0000,NaN,NaN,22.2995,NaN,0.0128,0.0000,0.0000
58,2047.0000,1.3207,8.0000,-288.1252,NaN,NaN,49.2184,0.4019,0.2246,0.0000,0.0551
59,2009.0000,1.1309,7.5500,0.0000,NaN,NaN,33.7524,NaN,0.1591,0.0000,0.0152
60,1963.0000,6.0453,7.1000,-257.2549,NaN,NaN,58.0808,0.4369,0.1833,0.0000,0.0000
61,1941.0000,6.6155,6.8500,-124.3576,NaN,NaN,20.1374,0.5080,0.0933,0.0000,0.0000
62,1918.0000,7.1855,5.1000,0.0000,NaN,NaN,23.3742,NaN,0.0833,0.0000,0.0000
63,1888.0000,-2.1391,5.6000,-828.4955,NaN,NaN,51.0343,0.1983,0.0825,0.0000,0.0000
64,1880.0000,3.9675,5.8500,-76.9667,NaN,NaN,25.2634,0.6139,0.1420,0.0000,0.0118
65,1850.0000,7.3132,7.3500,-97.0209,NaN,NaN,18.1480,0.5001,0.0526,0.0000,0.0000
66,1831.0000,4.8670,5.5000,-44.9766,NaN,NaN,20.2612,0.6343,0.1724,0.0000,0.0000
67,1811.0000,7.2796,5.5000,0.0000,NaN,NaN,20.1994,NaN,0.0556,0.0000,0.0000
68,1740.0000,3.8691,6.7000,-142.4139,NaN,NaN,40.6455,0.5100,0.0802,0.0000,0.0123
69,1720.0000,7.2285,5.5500,0.0000,NaN,NaN,10.8082,NaN,0.0000,0.0000,0.0000
70,1699.0000,2.3946,6.9500,-409.8901,NaN,NaN,37.3288,0.4052,0.2735,0.0000,0.0171
71,1686.0000,4.3395,7.4500,-199.4547,NaN,NaN,28.3670,0.5107,0.1262,0.0000,0.0291
72,1671.0000,6.7617,5.7000,-122.4631,NaN,NaN,18.6252,0.4919,0.0652,0.0000,0.0000
73,1609.0000,4.3948,6.5500,0.0000,NaN,NaN,19.8207,NaN,0.0404,0.0000,0.0000
74,1602.0000,5.4778,7.3500,0.0000,NaN,NaN,39.0161,NaN,0.0574,0.0000,0.0000
75,1591.0000,6.8318,5.1500,-191.5073,NaN,NaN,20.0942,0.3879,0.0476,0.0000,0.0000
76,1581.0000,7.0968,7.0000,0.0000,NaN,NaN,25.6742,NaN,0.0667,0.0000,0.0000
77,1575.0000,6.0725,6.5500,0.0000,NaN,NaN,65.8602,NaN,0.0735,0.0000,0.0000
78,1565.0000,4.8322,5.8000,0.0000,NaN,NaN,42.8959,NaN,0.0070,0.0000,0.0000
