iteration	timestamp	zTotalTime	phiTotalTime	typeTokenDensity	documentDensity	z-0	countUpdate-0	phiDensity
3300	1601290328202	53	10	0.003030761638427373	0.004994781144781145	18	25	0.9871814443164995
3400	1601290353081	54	10	0.0030574107583484127	0.005015993265993266	22	30	0.9872148379667709
3500	1601290379819	71	9	0.0030667873005428524	0.005053030303030303	24	37	0.9871436091462411
3600	1601290404754	44	10	0.003059713768711959	0.0050936026936026935	18	25	0.987050666227998
3700	1601290428839	51	17	0.0030911334101003454	0.005110437710437711	21	28	0.9870860338871525
3800	1601290454251	94	10	0.0030662937983220923	0.005140740740740741	27	30	0.9871524921862148
3900	1601290479619	63	12	0.0030858693864122388	0.005152861952861953	25	36	0.987146076657345
4000	1601290512892	61	10	0.003075999341997039	0.005184680134680135	33	25	0.9871404836321763
4100	1601290539132	45	12	0.0031064319789439053	0.005160774410774411	17	25	0.9871098864944893
4200	1601290564979	54	9	0.003127159072215825	0.005174747474747474	20	26	0.9870605362724132
4300	1601290593838	63	10	0.003110708998190492	0.005202356902356903	30	30	0.9871080769863464
4400	1601290618085	62	10	0.0031159730218785985	0.005213131313131314	17	40	0.9870949169271261
4500	1601290647385	49	9	0.0031335746010857047	0.005243097643097643	19	26	0.9870078960355322
4600	1601290670850	42	10	0.0031590722158249714	0.00526986531986532	18	22	0.9870728738279322
4700	1601290694869	48	11	0.003157098206941931	0.0052457912457912455	18	30	0.9870743543345945
4800	1601290720568	52	11	0.003173548280967264	0.005269023569023569	21	24	0.9870537917420629
4900	1601290746736	60	9	0.003182266820200691	0.005281481481481482	19	34	0.9869983549925975
5000	1601290773011	65	11	0.003182266820200691	0.005311447811447811	26	35	0.9870585622635302
5100	1601290798833	58	22	0.0031745352854087843	0.005331649831649832	30	27	0.9870654712946209
5200	1601290824469	52	10	0.0031904918572133573	0.005364478114478114	24	22	0.9869768053956243
5300	1601290851179	50	10	0.003194768876459944	0.00541094276094276	18	26	0.986983714426715
5400	1601290876060	38	9	0.0031891758512913307	0.005414309764309765	18	19	0.986970060865274
5500	1601290914646	49	10	0.0032266820200690903	0.005415993265993266	22	25	0.9870044415199868
5600	1601290938499	45	9	0.0032177989800954102	0.005445959595959595	16	23	0.9870796183582826
5700	1601290962166	107	10	0.0032423095903931567	0.0054466329966329965	71	26	0.987011021549597
5800	1601290986738	46	11	0.003230959039315677	0.005461616161616161	20	25	0.9869810824148708
5900	1601291011921	50	11	0.003235894061523277	0.005463973063973064	20	27	0.9870070735318309
6000	1601291039435	159	11	0.00325481164665241	0.005472895622895623	21	24	0.9869236716565225
6100	1601291067401	61	11	0.003253989142951143	0.005487542087542087	19	38	0.986991610462247
6200	1601291093052	80	11	0.0032322750452377035	0.005476767676767676	55	24	0.9869327191972364
6300	1601291121589	48	11	0.0032615561770027966	0.005484848484848485	17	29	0.9869286066787301
6400	1601291147104	51	10	0.00324839611778253	0.005524915824915825	18	29	0.9870003290014805
6500	1601291170113	55	10	0.0032763612436255965	0.005521885521885522	25	28	0.9869624938312223
6600	1601291195704	68	18	0.0032788287547293963	0.005522390572390572	32	32	0.9869545977956901
6700	1601291219142	58	11	0.00326813620661293	0.005555387205387206	26	29	0.9869361737127818
6800	1601291245428	47	10	0.003273235729560783	0.005566329966329967	21	24	0.9868813949662774
6900	1601291273050	56	10	0.003285737785820036	0.005547474747474747	27	29	0.9868886329988485
7000	1601291305879	44	10	0.003281131765092943	0.005567508417508417	19	23	0.9869114986017437
7100	1601291333312	60	9	0.0033025168613258758	0.005546801346801347	21	37	0.9868957065306794
7200	1601291361500	60	10	0.0032905083072873828	0.005545622895622896	23	35	0.9869355157098207
7300	1601291394771	231	26	0.0033132094094423426	0.005559932659932661	201	29	0.9869022865602896
7400	1601291423369	61	10	0.0033071228820529693	0.005575757575757575	18	31	0.9869463727586774
7500	1601291452161	48	10	0.0033112354005593024	0.005597811447811447	22	24	0.9869355157098207
7600	1601291480938	50	17	0.003323243954597796	0.00556969696969697	22	26	0.986959697318638
7700	1601291507879	46	10	0.003329330481987169	0.005557070707070707	17	28	0.9869113341010034
7800	1601291537244	68	12	0.0033485770685968085	0.00558080808080808	38	21	0.986927948675769
7900	1601291566389	72	12	0.0033390360256621153	0.005603030303030302	35	35	0.9868119756538904
8000	1601291594867	84	14	0.003321927948675769	0.005626767676767677	20	28	0.9869031090639908
8100	1601291620981	52	10	0.0033416680375061686	0.005622895622895622	21	31	0.9868674124033558
8200	1601291651167	41	10	0.003319460437571969	0.005628451178451179	18	22	0.9869118276032243
8300	1601291681137	57	9	0.0033449580523112355	0.005651683501683501	26	29	0.9868629708833689
8400	1601291707829	44	10	0.0033474255634150353	0.005641245791245792	22	22	0.9869118276032243
8500	1601291741137	47	16	0.0033449580523112355	0.005636195286195286	20	25	0.9868840269781214
8600	1601291766894	68	10	0.0033584471130120087	0.0056474747474747474	28	37	0.9868271097219937
8700	1601291790283	50	12	0.003340845533804902	0.005656060606060606	19	27	0.9868998190491857
8800	1601291817207	55	9	0.003333443000493502	0.005667340067340067	24	29	0.9869187366343148
8900	1601291842181	48	11	0.0033377200197400887	0.005673905723905724	25	22	0.986851949333772
9000	1601291864785	52	10	0.0033660141470636617	0.005651851851851852	23	28	0.9867998025991117
9100	1601291889935	54	9	0.0033599276196742884	0.0056629629629629625	30	23	0.9868381312715907
9200	1601291915643	104	10	0.003344629050830729	0.005637205387205387	69	34	0.9868833689751604
9300	1601291941261	55	10	0.0033434775456489554	0.005648989898989899	20	28	0.9868762954433294
9400	1601291964381	54	9	0.003365191643362395	0.005670538720538721	25	24	0.9869016285573285
9500	1601291991619	64	10	0.003346274058233262	0.005695791245791245	29	27	0.9868904425069913
9600	1601292015215	45	11	0.0033869057410758348	0.005674915824915826	17	27	0.9867963480835664
9700	1601292040800	44	10	0.003386576739595328	0.005680808080808081	21	21	0.9868886329988485
9800	1601292064744	47	14	0.003374074683336075	0.005663299663299664	20	24	0.9869001480506663
9900	1601292087848	77	48	0.003374074683336075	0.005660606060606061	46	30	0.9868308932390196
10000	1601292113728	63	10	0.0033801612107254484	0.005671043771043771	22	40	0.9868282612271755
10100	1601292139265	58	9	0.0033831222240500083	0.005684680134680135	25	31	0.9868861654877447
10200	1601292163733	58	9	0.0033869057410758348	0.005717003367003368	29	21	0.9868363217634479
10300	1601292212452	183	120	0.0033627241322585952	0.005707407407407408	152	29	0.9868405987826945
10400	1601292242959	68	20	0.003417831880243461	0.005692592592592593	29	37	0.986790261556177
10500	1601292272095	53	11	0.0034091133410100345	0.005688047138047138	21	28	0.986812962658332
10600	1601292299735	58	10	0.0033801612107254484	0.005702020202020201	21	33	0.9868029281131765
10700	1601292327859	56	10	0.003395953281789768	0.005697138047138047	19	27	0.9869452212534956
10800	1601292354796	52	10	0.0033762131929593684	0.005694444444444445	24	26	0.9869411087349893
10900	1601292380720	57	10	0.0033992432965948348	0.005718013468013468	29	27	0.9868152656686955
11000	1601292409029	54	29	0.0033933212699457146	0.005702188552188552	22	24	0.9868838624773811
11100	1601292437179	60	10	0.003400230301036355	0.005667676767676767	21	38	0.9868545813456161
11200	1601292463016	57	9	0.003396282283270275	0.005661279461279462	18	33	0.9868605033722652
11300	1601292494508	58	11	0.0033972692877117946	0.00569124579124579	21	29	0.9868565553544991
11400	1601292521503	47	9	0.003399407797335088	0.005695117845117845	22	24	0.9868310577397599
11500	1601292547575	41	10	0.0033946372758677412	0.005698653198653199	16	24	0.9868756374403684
11600	1601292574900	53	37	0.003416186872840928	0.00569915824915825	23	27	0.9867338378022701
11700	1601292604462	51	10	0.003424740911334101	0.0057161616161616165	22	27	0.9868103306464879
11800	1601292631870	49	9	0.003409771343971048	0.005703367003367004	18	29	0.9868053956242803
11900	1601292660395	57	24	0.003412732357295608	0.005706228956228957	21	35	0.9868489883204474
12000	1601292684974	54	10	0.0034109228491528212	0.005720875420875421	25	29	0.9868353347590064
12100	1601292722455	132	13	0.0034234249054120743	0.0057185185185185195	97	28	0.986780556012502
12200	1601292750542	49	9	0.003424247409113341	0.005709090909090909	22	25	0.9867965125843067
12300	1601292779117	75	10	0.0034189833854252343	0.005701683501683502	38	35	0.9868106596479684
12400	1601292809686	76	12	0.0034369139661128475	0.005709932659932661	39	26	0.9868475078137852
12500	1601292858216	252	85	0.003420628392827768	0.00571077441077441	218	29	0.9868475078137852
12600	1601292897603	53	10	0.003426385918736634	0.005715151515151515	22	28	0.9868095081427867
12700	1601292928075	55	10	0.0034160223721006744	0.00573013468013468	28	23	0.9868535943411746
12800	1601292951274	53	10	0.003446619509787794	0.005701515151515151	21	21	0.9867973350880079
12900	1601292975585	53	11	0.0034300049350222076	0.005714478114478115	26	26	0.9867769369962165
13000	1601292998086	48	9	0.003428688929100181	0.005699999999999999	27	21	0.9868021056094752
13100	1601293019530	60	8	0.0034489225201513405	0.005714141414141415	21	39	0.9867113012008554
13200	1601293040881	42	9	0.003453528540878434	0.005680976430976431	22	20	0.986775291988814
13300	1601293062146	49	9	0.003447935515709821	0.0056892255892255885	23	25	0.9867983220924494
13400	1601293083789	46	9	0.0034359269616713274	0.005716835016835017	18	27	0.9867720019740088
13500	1601293105354	42	9	0.0034522125349564074	0.005712121212121212	22	19	0.9868330317486429
13600	1601293127805	44	9	0.0034425069912814607	0.005713468013468014	21	22	0.9868535943411746
13700	1601293148890	40	9	0.003440203980917914	0.0057092592592592585	21	18	0.9867744694851127
13800	1601293169416	39	9	0.0034573120579042605	0.005714646464646465	19	20	0.9867905905576575
13900	1601293191379	49	11	0.003440697483138674	0.005703535353535353	21	28	0.9867670669518013
14000	1601293212844	45	9	0.0034420134890607006	0.005672222222222222	20	24	0.9868759664418489
14100	1601293233322	54	9	0.0034508965290343807	0.005679292929292929	19	34	0.9867774304984372
14200	1601293254070	40	10	0.003434775456489554	0.0057203703703703705	20	19	0.9868585293633821
14300	1601293275605	57	9	0.0034671821023194603	0.005692760942760942	28	28	0.9868137851620332
14400	1601293297314	58	10	0.0034796841585787138	0.00568030303030303	31	27	0.986729231781543
14500	1601293319453	40	9	0.0034573120579042605	0.005697474747474748	18	22	0.9867877940450732
14600	1601293340015	51	9	0.0034285244283599275	0.005715656565656565	35	16	0.9868330317486429
14700	1601293360345	54	9	0.003460931074189834	0.005719023569023568	21	33	0.9868101661457477
14800	1601293380894	41	9	0.003453693041618687	0.005691077441077441	18	23	0.9868269452212535
14900	1601293402562	40	16	0.003430333936502714	0.00572053872053872	19	21	0.9867940450732028
15000	1601293424247	64	9	0.0034423424905412076	0.0056895622895622895	29	35	0.9867874650435927
15100	1601293444520	41	27	0.0034777101496956736	0.0056941077441077445	19	22	0.9867132752097384
15200	1601293464797	40	10	0.0034601085704885673	0.005717676767676768	19	21	0.9867963480835664
15300	1601293485632	41	18	0.003463892087514394	0.005692760942760942	17	24	0.9866843230794539
15400	1601293506874	53	21	0.0034666886000987007	0.005714141414141415	25	27	0.9868312222405001
15500	1601293526654	50	12	0.0035012337555519	0.00573030303030303	25	25	0.9867468333607501
15600	1601293548585	73	9	0.00347803915117618	0.005697474747474748	44	28	0.9868471788123047
15700	1601293570271	64	9	0.0034647145912156604	0.00571969696969697	37	27	0.9867548938970225
15800	1601293592214	43	18	0.003479848659318967	0.005708754208754208	18	25	0.9868550748478369
15900	1601293613429	57	10	0.003457147557164007	0.0057203703703703705	30	26	0.9867619674288535
16000	1601293635524	79	9	0.003479355157098207	0.00571060606060606	51	27	0.9868879749958874
16100	1601293656413	42	8	0.0034469485112683007	0.00573063973063973	19	22	0.9867599934199703
16200	1601293677400	54	9	0.0034811646652409935	0.005712289562289562	29	23	0.9868111531501892
16300	1601293700120	39	10	0.0034911992103964467	0.005707912457912458	22	16	0.9867877940450732
16400	1601293720986	38	10	0.0034714591215660472	0.005727777777777779	18	20	0.9867430498437243
16500	1601293741095	47	9	0.0034673466030597138	0.0057161616161616165	23	24	0.9867887810495147
16600	1601293761636	47	9	0.0034686626089817404	0.005736700336700337	18	29	0.9868075341339037
16700	1601293783145	58	10	0.0034874156933706203	0.00571010101010101	24	34	0.9867418983385425
16800	1601293808330	60	11	0.0034619180786313536	0.005724579124579124	40	18	0.9867802270110215
16900	1601293828920	61	9	0.0034810001645007404	0.005726094276094276	18	43	0.98679223556506
17000	1601293849179	50	9	0.003458134561605527	0.005715488215488216	24	26	0.9868386247738115
17100	1601293869552	41	9	0.0034553380490212207	0.005744107744107743	21	20	0.986767560454022
17200	1601293890525	40	12	0.003472775127488074	0.005769191919191919	20	20	0.9867117947030761
17300	1601293910843	54	9	0.0034752426385918737	0.005762794612794613	20	27	0.9867664089488403
17400	1601293930907	53	9	0.0034772166474749135	0.0057535353535353535	35	17	0.9867412403355815
17500	1601293951348	33	17	0.0034760651422931403	0.005724579124579124	17	16	0.9868455338049021
17600	1601293970933	54	9	0.0034612600756703405	0.005737373737373737	20	34	0.9868343477545649
17700	1601293992436	43	11	0.0034900477052146736	0.005717003367003368	17	26	0.98680523112354
17800	1601294021242	47	12	0.0034775456489554205	0.005721885521885522	23	23	0.9867203487415693
17900	1601294042434	41	8	0.0034805066622799804	0.005709764309764309	21	19	0.9867743049843725
18000	1601294064405	61	10	0.0034902122059549266	0.005731144781144781	30	30	0.9867091626912321
18100	1601294086070	43	13	0.00349481822668202	0.005708249158249158	20	23	0.9867458463563086
18200	1601294108211	55	13	0.0034752426385918737	0.0056870370370370365	27	28	0.9867744694851127
18300	1601294130099	49	11	0.0034791906563579537	0.005694781144781145	21	27	0.986716894226024
18400	1601294151915	46	10	0.0035084717881230464	0.0056996632996633	22	23	0.9867690409606843
18500	1601294182338	48	10	0.0034989307451883532	0.00569074074074074	26	20	0.9867343313044908
18600	1601294206513	82	20	0.0034740911334101	0.005710942760942761	30	50	0.986801283105774
18700	1601294231646	52	13	0.0035129133081098864	0.005724242424242424	23	28	0.9867228162526731
18800	1601294256359	46	9	0.00350468827109722	0.005738047138047138	23	22	0.9867134397104786
18900	1601294280977	52	11	0.00350814278664254	0.005710942760942761	18	34	0.9866894226024017
19000	1601294304042	49	15	0.003502385260733673	0.005717676767676768	20	29	0.9868330317486429
19100	1601294326430	46	16	0.003492186214837967	0.005686195286195287	22	23	0.9867315347919066
19200	1601294348515	43	10	0.00351159730218786	0.005701178451178452	20	23	0.9867210067445303
19300	1601294373488	45	9	0.0035012337555519	0.005713299663299663	19	25	0.9868152656686955
19400	1601294396374	68	10	0.0034964632340845534	0.005741414141414141	25	43	0.9867580194110873
19500	1601294420916	54	10	0.0035153808192136863	0.005738383838383838	23	31	0.9867991445961507
19600	1601294445119	61	16	0.0035032077644349398	0.005756228956228957	20	26	0.9867201842408291
19700	1601294468956	65	10	0.0034918572133574603	0.005703030303030303	38	24	0.9867728244777102
19800	1601294494312	68	11	0.0035117618029281133	0.005722727272727273	47	21	0.9867598289192301
19900	1601294519411	240	10	0.0035268958710314197	0.00570959595959596	52	22	0.9867224872511926
20000	1601294544791	49	11	0.003502385260733673	0.005731818181818182	23	26	0.9867425563415035
20100	1601294571494	52	12	0.003509294291824313	0.005721212121212122	25	25	0.9867446948511268
20200	1601294598295	63	12	0.0035316663924987663	0.005747138047138047	27	35	0.9867328507978286
20300	1601294625398	66	9	0.0034935022207599935	0.005747306397306398	28	36	0.986756538904425
20400	1601294651956	64	10	0.0035114328014476067	0.005718013468013468	25	38	0.9867198552393486
20500	1601294675833	54	10	0.00352393485770686	0.005729292929292929	19	35	0.9867078466853101
20600	1601294700856	79	10	0.0035293633821352195	0.005736700336700337	52	25	0.9867706859680868
20700	1601294724999	49	9	0.0035140648132916596	0.0057313131313131305	18	31	0.9867254482645171
20800	1601294746653	62	12	0.0035009047540713934	0.005730976430976431	44	18	0.9867815430169435
20900	1601294768350	35	9	0.003515216318473433	0.005712289562289562	18	17	0.9867843395295279
21000	1601294791000	52	9	0.00350962329330482	0.005723063973063973	30	21	0.9868238197071887
21100	1601294812396	45	11	0.0035134068103306465	0.005722390572390572	21	22	0.9867930580687613
21200	1601294834126	55	9	0.0035316663924987663	0.0057356902356902354	21	32	0.9867147557164008
21300	1601294855465	60	10	0.003501891758512913	0.005723905723905724	27	32	0.9868118111531502
21400	1601294876739	51	9	0.0035298568843559796	0.005745286195286196	24	26	0.9866790590557658
21500	1601294898076	57	9	0.003534133903602566	0.005734848484848484	31	25	0.9866826780720513
21600	1601294918892	48	8	0.0035140648132916596	0.005727609427609428	24	24	0.9866397433788452
21700	1601294940325	40	9	0.0035291988813949664	0.005742592592592592	20	19	0.9867379503207765
21800	1601294962063	57	9	0.00351159730218786	0.005755892255892256	36	21	0.9867400888303998
21900	1601294983750	46	9	0.0035060042770192466	0.005741582491582491	27	19	0.9867323572956078
22000	1601295004450	67	9	0.003525086362888633	0.005722222222222222	34	32	0.9867639414377365
22100	1601295025710	44	10	0.0035185063332784997	0.005742255892255892	22	22	0.9867152492186215
22200	1601295047331	53	8	0.00351159730218786	0.005742592592592592	22	31	0.9867295607830235
22300	1601295068168	55	10	0.0035112683007073532	0.005734680134680135	24	31	0.986773317979931
22400	1601295089792	46	19	0.003550419476887646	0.00574057239057239	29	17	0.9867140977134398
22500	1601295110231	45	8	0.0035194933377200198	0.005746464646464646	19	26	0.9867068596808686
22600	1601295130998	45	9	0.0035357789110050993	0.005756902356902356	21	24	0.986739595328179
22700	1601295152071	52	9	0.0035326533969402864	0.005778282828282829	22	30	0.9866912321105445
22800	1601295173122	44	9	0.0035349564073038327	0.005754377104377104	22	22	0.9867369633163349
22900	1601295194504	46	9	0.003512748807369633	0.005731986531986533	27	18	0.9867501233755552
23000	1601295215964	49	27	0.0035173548280967265	0.005745286195286196	29	20	0.9867193617371278
23100	1601295237632	41	12	0.003514722816252673	0.005777946127946128	20	21	0.9867323572956078
23200	1601295258718	38	15	0.0035272248725119262	0.0057646464646464645	19	19	0.9867553873992433
23300	1601295279576	38	11	0.003516696825135713	0.005752356902356902	20	17	0.9868178976805395
23400	1601295301157	54	9	0.0035222898503043266	0.005744276094276094	22	30	0.9867274222734003
23500	1601295324199	126	9	0.0035382464221088996	0.005757070707070708	30	26	0.9867223227504524
23600	1601295347621	50	10	0.003519164336239513	0.005769865319865321	22	28	0.9867965125843067
23700	1601295375465	46	9	0.0035214673466030595	0.005734175084175084	20	24	0.9867706859680868
23800	1601295403539	61	9	0.003553380490212206	0.005748316498316499	19	41	0.9866566869550913
23900	1601295429166	49	10	0.003526566869550913	0.005764983164983165	20	29	0.9867190327356473
24000	1601295454711	54	10	0.0035553544990952458	0.00573973063973064	22	32	0.9866848165816746
24100	1601295478958	46	9	0.003544990952459286	0.005722727272727273	18	27	0.9867083401875308
24200	1601295503385	43	12	0.0035153808192136863	0.005730471380471381	18	25	0.9867152492186215
24300	1601295527614	49	15	0.0035349564073038327	0.005736531986531987	20	27	0.9866788945550254
24400	1601295552260	52	21	0.0035514064813291658	0.005743602693602693	19	32	0.9866140812633657
24500	1601295576543	43	12	0.0035277183747326863	0.005726767676767677	21	22	0.9866607994735976
24600	1601295600537	49	10	0.003557328507978286	0.005708080808080808	19	30	0.9867822010199045
24700	1601295624468	47	12	0.0035527224872511924	0.005732323232323232	20	27	0.9866607994735976
24800	1601295649300	54	12	0.003540878433952953	0.005730976430976431	29	24	0.9866964961342326
24900	1601295674734	66	12	0.003558973515380819	0.005763468013468013	30	35	0.9866400723803257
25000	1601295698434	74	9	0.003545977956900806	0.005755218855218855	40	34	0.9866902451061029
25100	1601295722832	43	8	0.0035328178976805394	0.005743265993265994	20	23	0.9867114657015956
25200	1601295743606	44	8	0.003553380490212206	0.005760437710437711	19	24	0.9866978121401546
25300	1601295764647	48	15	0.0035471294620825792	0.005748316498316499	29	19	0.9867410758348413
25400	1601295785901	81	9	0.003545484454680046	0.005734511784511785	41	40	0.9867366343148544
25500	1601295807805	43	9	0.0035495969731863795	0.005769191919191919	25	18	0.9866966606349729
25600	1601295829173	65	9	0.0035576575094587925	0.005767676767676767	21	39	0.9867308767889456
25700	1601295851027	55	18	0.0035532159894719525	0.005734848484848484	21	34	0.986786313538411
25800	1601295872236	61	8	0.0035634150353676592	0.0057602693602693605	27	33	0.9867560454022043
25900	1601295894145	80	10	0.003557986510939299	0.005773400673400673	53	26	0.9867180457312058
26000	1601295915604	59	9	0.003569172561276526	0.005796127946127947	35	23	0.9867048856719856
26100	1601295938632	56	10	0.003557493008718539	0.00579074074074074	28	26	0.9866974831386741
26200	1601295961086	58	9	0.0035492679717058725	0.005807239057239057	19	39	0.9867641059384767
26300	1601295982302	64	11	0.0035500904754071395	0.0057781144781144786	29	34	0.9867172232275045
26400	1601296003443	61	9	0.003538081921368646	0.0057819865319865315	19	39	0.9866818555683501
26500	1601296024745	53	9	0.0035537094916927125	0.005783501683501683	30	23	0.9866813620661293
26600	1601296046526	53	9	0.003560783023523606	0.005792087542087542	21	32	0.9867170587267643
26700	1601296067528	53	10	0.003576739595328179	0.005769191919191919	22	29	0.986727915775621
26800	1601296088773	64	16	0.0035517354828096728	0.00575959595959596	25	39	0.9867469978614903
26900	1601296110451	67	9	0.003559796019082086	0.0057867003367003365	29	37	0.9867448593518671
27000	1601296131797	48	10	0.003546964961342326	0.005761952861952861	27	20	0.9867611449251522
27100	1601296154279	36	9	0.003576575094587926	0.005767676767676767	19	16	0.9867927290672808
27200	1601296175313	41	15	0.0035662115479519656	0.005737373737373737	18	20	0.9866892581016614
27300	1601296199048	57	12	0.003550419476887646	0.005748821548821549	29	28	0.9866987991445961
27400	1601296221064	53	9	0.0035644020398091793	0.005772727272727272	20	27	0.98674025333114
27500	1601296242370	43	8	0.003560289521302846	0.005768350168350169	19	23	0.9866691890113506
27600	1601296263662	40	10	0.0035546964961342326	0.005781649831649832	20	20	0.9867011021549597
27700	1601296285958	52	15	0.0035724625760815924	0.005769191919191919	28	23	0.9866701760157921
27800	1601296307912	69	9	0.0035525579865109394	0.005765319865319866	41	28	0.9866864615890771
27900	1601296329188	43	9	0.003564731041289686	0.005760774410774411	22	21	0.9867611449251522
28000	1601296350633	45	9	0.0035671985523934857	0.005771548821548822	24	21	0.9867136042112189
28100	1601296372325	42	9	0.003548774469485113	0.005773063973063973	22	19	0.9867213357460108
28200	1601296392932	48	10	0.0035532159894719525	0.005746464646464646	20	28	0.9866366178647804
28300	1601296414620	47	10	0.0035655535449909525	0.005741077441077441	18	29	0.9866989636453364
28400	1601296436684	41	9	0.0035898996545484455	0.005763973063973064	22	19	0.9866492844217799
28500	1601296457771	35	9	0.0035625925316663926	0.0057690235690235694	19	15	0.9866918901135056
28600	1601296478962	38	12	0.0035736140812633655	0.005763973063973064	20	18	0.9866234578055602
28700	1601296500102	57	18	0.003558315512419806	0.0057890572390572395	19	37	0.986653232439546
28800	1601296521958	53	10	0.0035889126501069254	0.005773232323232323	23	30	0.9866514229314032
28900	1601296543547	39	10	0.0035724625760815924	0.005767508417508418	21	18	0.9866846520809344
29000	1601296564723	39	17	0.003564237539068926	0.005775084175084175	20	19	0.9866685310083896
29100	1601296585956	59	9	0.003555025497614739	0.005781313131313131	26	33	0.9867117947030761
29200	1601296606867	74	8	0.003556341503536766	0.005782996632996633	35	38	0.9867344958052311
29300	1601296629722	39	11	0.0035644020398091793	0.0058085858585858584	21	18	0.9866706695180129
29400	1601296653747	66	11	0.0035699950649777925	0.0057867003367003365	35	31	0.986666227998026
29500	1601296676692	45	10	0.003561276525744366	0.005802693602693604	19	26	0.9866877775949991
29600	1601296700070	75	10	0.003556341503536766	0.005816498316498316	36	36	0.9867300542852443
29700	1601296724857	47	9	0.0035741075834841256	0.005793434343434343	22	25	0.9867177167297253
29800	1601296748767	44	11	0.0035515709820694193	0.005781144781144782	21	23	0.9867015956571804
29900	1601296772541	65	13	0.0035805231123540054	0.005753703703703704	24	41	0.9866075012337555
30000	1601296795359	42	9	0.0035397269287711793	0.005768686868686868	22	20	0.986749300871854
30100	1601296816670	63	21	0.0035569995064977794	0.005761279461279462	33	30	0.9866835005757526
30200	1601296838891	72	10	0.0035486099687448594	0.005768686868686868	45	27	0.9866974831386741
30300	1601296862472	41	10	0.003544826451719033	0.0057841750841750835	24	16	0.9867478203651916
30400	1601296885642	64	10	0.0035604540220430993	0.005750505050505051	41	22	0.9866433623951307
30500	1601296908338	45	10	0.003552393485770686	0.005771548821548822	27	17	0.9866971541371936
30600	1601296931802	56	10	0.003568350057575259	0.0057890572390572395	29	27	0.9867011021549597
30700	1601296955472	52	10	0.0035706530679388056	0.005797811447811448	19	33	0.9866940286231288
30800	1601296977445	42	15	0.0035797006086527388	0.005795791245791246	21	21	0.9866714920217141
30900	1601297000183	76	12	0.003572133574601086	0.005791414141414142	49	26	0.986729231781543
31000	1601297023022	44	10	0.003572627076821846	0.005765993265993266	23	20	0.9866839940779734
